target_id,gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value,direction
MGG_03214T0,3688,11575,0.3957,1.046,0.9676,up_in_Guy11M
MGG_03881T0,6663,11577,0.366,1.046,0.9677,up_in_Guy11M
MGG_05991T0,12710,11579,0.4687,1.046,0.9678,up_in_Guy11M
MGG_04165T0,4562,11580,0.4042,1.046,0.9678,up_in_Guy11M
MGG_06473T0,8323,11581,0.4169,1.046,0.9678,up_in_Guy11M
MGG_00031T0,9062,11581,0.3891,1.046,0.9679,up_in_Guy11M
MGG_05100T0,11368,11583,0.3883,1.046,0.9679,up_in_Guy11M
MGG_17038T0,11044,11583,0.471,1.046,0.9679,up_in_Guy11M
MGG_00456T0,217,11587,0.3642,1.046,0.968,up_in_Guy11M
MGG_15742T0,5574,11588,0.2536,1.046,0.9681,up_in_Guy11M
MGG_01080T0,2314,11590,0.4239,1.046,0.9682,up_in_Guy11M
MGG_02809T0,7658,11592,0.3991,1.046,0.9682,up_in_Guy11M
MGG_07209T0,12707,11592,0.4626,1.046,0.9683,up_in_Guy11M
MGG_17006T0,13267,11593,0.1179,1.046,0.9683,up_in_Guy11M
MGG_09288T0,7202,11594,0.07363,1.046,0.9683,up_in_Guy11M
MGG_03224T0,4577,11600,0.4243,1.046,0.9685,up_in_Guy11M
MGG_01976T0,11268,11600,0.4387,1.046,0.9685,up_in_Guy11M
MGG_11715T0,7894,11603,0.4867,1.046,0.9687,up_in_Guy11M
MGG_17958T0,12068,11606,0.4212,1.046,0.9688,up_in_Guy11M
MGG_00772T0,7958,11606,0.4235,1.046,0.9688,up_in_Guy11M
MGG_02534T0,10793,11608,0.3477,1.046,0.9688,up_in_Guy11M
MGG_06640T0,11890,11608,0.3775,1.046,0.9688,up_in_Guy11M
MGG_04981T0,7934,11609,0.1549,1.046,0.9689,up_in_Guy11M
MGG_06460T0,4703,11613,0.3858,1.046,0.969,up_in_Guy11M
MGG_11773T0,5310,11614,0.437,1.046,0.9691,up_in_Guy11M
MGG_04569T0,4377,11615,0.2963,1.046,0.9691,up_in_Guy11M
MGG_00532T0,2959,11619,0.3751,1.046,0.9692,up_in_Guy11M
MGG_08537T1,4914,3588,1.419,1.047,0.2632,up_in_Guy11M
MGG_02917T0,2196,3589,1.273,1.047,0.2633,up_in_Guy11M
MGG_09789T0,2539,3590,1.26,1.047,0.2634,up_in_Guy11M
MGG_05172T0,218,6853,0.7372,1.047,0.6172,up_in_Guy11M
MGG_12301T0,11506,6854,0.8416,1.047,0.6172,up_in_Guy11M
EFMOT00000000171,12893,6854,1,1.047,0.6173,up_in_Guy11M
EFMOT00000000172,12894,6855,1,1.047,0.6174,up_in_Guy11M
MGG_11511T0,517,6855,0.8307,1.047,0.6174,up_in_Guy11M
EFMOT00000000173,12895,6856,1,1.047,0.6175,up_in_Guy11M
EFMOT00000000175,12897,6857,1,1.047,0.6176,up_in_Guy11M
EFMOT00000000177,12899,6858,1,1.047,0.6177,up_in_Guy11M
EFMOT00000000180,12902,6859,1,1.047,0.6178,up_in_Guy11M
EFMOT00000000181,12903,6860,1,1.047,0.6179,up_in_Guy11M
MGG_08426T0,3667,6861,0.7295,1.047,0.618,up_in_Guy11M
MGG_15610T0,8063,6861,0.5212,1.047,0.618,up_in_Guy11M
EFMOT00000000182,12904,6861,1,1.047,0.618,up_in_Guy11M
MGG_14664T0,9872,6861,0.8486,1.047,0.618,up_in_Guy11M
MGG_17416T0,841,6861,0.3033,1.047,0.618,up_in_Guy11M
MGG_13454T0,2478,6861,0.7483,1.047,0.618,up_in_Guy11M
MGG_17721T0,6252,6862,0.7655,1.047,0.6181,up_in_Guy11M
EFMOT00000000183,12905,6862,1,1.047,0.6181,up_in_Guy11M
MGG_16177T0,8107,6863,0.9739,1.047,0.6182,up_in_Guy11M
EFMOT00000000184,12906,6863,1,1.047,0.6182,up_in_Guy11M
MGG_05730T0,7531,6863,0.8731,1.047,0.6183,up_in_Guy11M
EFMOT00000000191,12910,6866,1,1.047,0.6186,up_in_Guy11M
MGG_07419T0,8137,6867,0.669,1.047,0.6187,up_in_Guy11M
MGG_08904T0,9621,6868,0.856,1.047,0.6188,up_in_Guy11M
EFMOT00000000197,12916,6870,1,1.047,0.619,up_in_Guy11M
EFMOT00000000198,12917,6871,1,1.047,0.6191,up_in_Guy11M
MGG_05845T0,12373,6872,0.8237,1.047,0.6192,up_in_Guy11M
EFMOT00000000199,12918,6872,1,1.047,0.6192,up_in_Guy11M
MGG_06257T0,6421,6873,0.8363,1.047,0.6193,up_in_Guy11M
EFMOT00000000201,12920,6874,1,1.047,0.6193,up_in_Guy11M
MGG_02608T0,8322,7249,0.9781,1.047,0.6572,up_in_Guy11M
MGG_01460T0,6191,7252,0.6392,1.047,0.6575,up_in_Guy11M
EFMOT00000000075,12810,7253,0.4091,1.047,0.6577,up_in_Guy11M
MGG_14349T0,3567,7254,0.7866,1.047,0.6577,up_in_Guy11M
EFMOT00000000081,12816,7254,0.4091,1.047,0.6578,up_in_Guy11M
MGG_16530T0,4883,7255,0.666,1.047,0.6578,up_in_Guy11M
MGG_16506T0,8720,7256,0.3237,1.047,0.6579,up_in_Guy11M
MGG_02310T0,8065,7258,0.9272,1.047,0.6581,up_in_Guy11M
MGG_16855T0,4068,7258,0.6713,1.047,0.6581,up_in_Guy11M
MGG_07843T0,8520,7261,0.7587,1.047,0.6584,up_in_Guy11M
MGG_17101T0,5128,7261,0.2654,1.047,0.6584,up_in_Guy11M
MGG_01494T0,219,7262,0.739,1.047,0.6585,up_in_Guy11M
MGG_17225T0,1806,7262,0.7716,1.047,0.6585,up_in_Guy11M
MGG_17186T0,13158,7262,0.9072,1.047,0.6585,up_in_Guy11M
MGG_13867T0,11421,7263,0.9525,1.047,0.6587,up_in_Guy11M
MGG_10993T0,3484,7265,0.9362,1.047,0.6589,up_in_Guy11M
MGG_05156T0,8242,7266,0.8926,1.047,0.659,up_in_Guy11M
MGG_13931T0,2399,7268,1.017,1.047,0.6591,up_in_Guy11M
MGG_10510T0,5423,7269,0.7486,1.047,0.6593,up_in_Guy11M
MGG_08186T0,8352,11558,0.3747,1.047,0.967,up_in_Guy11M
MGG_09309T0,9546,11558,0.3602,1.047,0.967,up_in_Guy11M
MGG_06772T0,5320,11558,0.503,1.047,0.967,up_in_Guy11M
MGG_09841T0,10784,11560,0.3487,1.047,0.9671,up_in_Guy11M
MGG_16990T0,6809,11560,0.386,1.047,0.9671,up_in_Guy11M
MGG_11870T0,5529,11560,0.3906,1.047,0.9671,up_in_Guy11M
MGG_05151T0,9678,11563,0.4757,1.047,0.9672,up_in_Guy11M
MGG_17396T0,2246,11563,0.3098,1.047,0.9672,up_in_Guy11M
MGG_16043T0,12550,11565,0.3696,1.047,0.9672,up_in_Guy11M
MGG_17627T0,2296,11565,0.2108,1.047,0.9673,up_in_Guy11M
MGG_02598T0,1670,11565,0.3646,1.047,0.9673,up_in_Guy11M
MGG_16490T0,10549,11565,0.3229,1.047,0.9673,up_in_Guy11M
MGG_01205T0,3254,11566,0.4127,1.047,0.9673,up_in_Guy11M
MGG_04432T0,510,11566,0.3601,1.047,0.9673,up_in_Guy11M
MGG_13289T0,2562,11567,0.1746,1.047,0.9673,up_in_Guy11M
MGG_00841T0,7783,11568,0.3994,1.047,0.9674,up_in_Guy11M
MGG_09497T0,160,3591,1.344,1.048,0.2636,up_in_Guy11M
MGG_10852T0,10840,3593,1.535,1.048,0.2638,up_in_Guy11M
MGG_00518T0,12663,3593,1.531,1.048,0.2638,up_in_Guy11M
MGG_03426T0,9291,3595,1.249,1.048,0.264,up_in_Guy11M
MGG_18124T0,7718,3595,1.447,1.048,0.264,up_in_Guy11M
MGG_10736T0,11407,3596,1.429,1.048,0.2641,up_in_Guy11M
MGG_12288T0,7388,3598,1.151,1.048,0.2643,up_in_Guy11M
MGG_08932T0,7242,3599,1.453,1.048,0.2644,up_in_Guy11M
MGG_10696T0,1022,3599,1.123,1.048,0.2644,up_in_Guy11M
MGG_00559T0,11033,3600,1.407,1.048,0.2645,up_in_Guy11M
MGG_02649T0,12322,6829,0.9024,1.048,0.6147,up_in_Guy11M
MGG_09667T0,7084,6829,0.9701,1.048,0.6147,up_in_Guy11M
MGG_05830T0,8610,6829,0.9815,1.048,0.6148,up_in_Guy11M
EFMOT00000000125,12854,6829,1,1.048,0.6148,up_in_Guy11M
EFMOT00000000127,12855,6830,1,1.048,0.6149,up_in_Guy11M
MGG_14881T0,3606,6831,0.9401,1.048,0.615,up_in_Guy11M
EFMOT00000000130,12858,6831,1,1.048,0.615,up_in_Guy11M
EFMOT00000000131,12859,6832,1,1.048,0.6151,up_in_Guy11M
EFMOT00000000134,12862,6834,1,1.048,0.6153,up_in_Guy11M
EFMOT00000000136,12863,6835,1,1.048,0.6154,up_in_Guy11M
MGG_05601T0,9208,6836,0.6845,1.048,0.6154,up_in_Guy11M
MGG_03444T0,7302,6836,0.9722,1.048,0.6154,up_in_Guy11M
EFMOT00000000138,12865,6836,1,1.048,0.6155,up_in_Guy11M
MGG_18011T0,2627,6837,0.7933,1.048,0.6156,up_in_Guy11M
MGG_00261T0,3536,6837,0.8365,1.048,0.6156,up_in_Guy11M
EFMOT00000000139,12866,6837,1,1.048,0.6156,up_in_Guy11M
MGG_17822T0,3951,6838,0.7693,1.048,0.6157,up_in_Guy11M
EFMOT00000000140,12867,6838,1,1.048,0.6157,up_in_Guy11M
MGG_09859T0,9285,6840,0.7024,1.048,0.6158,up_in_Guy11M
EFMOT00000000143,12869,6840,1,1.048,0.6159,up_in_Guy11M
MGG_07803T0,9405,6841,0.9875,1.048,0.6159,up_in_Guy11M
EFMOT00000000144,12870,6841,1,1.048,0.616,up_in_Guy11M
MGG_10563T1,3141,6842,0.7794,1.048,0.616,up_in_Guy11M
EFMOT00000000148,12872,6842,1,1.048,0.6161,up_in_Guy11M
MGG_04452T0,6088,6843,0.864,1.048,0.6161,up_in_Guy11M
EFMOT00000000150,12874,6843,1,1.048,0.6162,up_in_Guy11M
EFMOT00000000152,12876,6844,1,1.048,0.6163,up_in_Guy11M
EFMOT00000000153,12877,6845,1,1.048,0.6164,up_in_Guy11M
EFMOT00000000155,12879,6846,1,1.048,0.6165,up_in_Guy11M
MGG_12408T0,10250,6847,0.6399,1.048,0.6165,up_in_Guy11M
MGG_07356T0,8340,6847,0.9797,1.048,0.6166,up_in_Guy11M
EFMOT00000000158,12881,6848,1,1.048,0.6167,up_in_Guy11M
MGG_12574T0,9609,6848,0.8354,1.048,0.6167,up_in_Guy11M
EFMOT00000000163,12886,6849,1,1.048,0.6168,up_in_Guy11M
EFMOT00000000165,12888,6850,1,1.048,0.6169,up_in_Guy11M
EFMOT00000000166,12889,6851,1,1.048,0.617,up_in_Guy11M
MGG_04577T0,1151,6852,0.848,1.048,0.6171,up_in_Guy11M
MGG_15101T0,12525,6853,0.8536,1.048,0.6172,up_in_Guy11M
EFMOT00000000170,12892,6853,1,1.048,0.6172,up_in_Guy11M
MGG_08749T0,10159,7272,0.9432,1.048,0.6595,up_in_Guy11M
MGG_01182T0,4889,7272,0.5087,1.048,0.6595,up_in_Guy11M
MGG_11216T0,6626,7276,0.7228,1.048,0.6599,up_in_Guy11M
MGG_16398T0,8721,7277,0.7295,1.048,0.66,up_in_Guy11M
MGG_03892T0,10266,7277,0.7587,1.048,0.66,up_in_Guy11M
MGG_13774T0,5094,7277,0.6336,1.048,0.66,up_in_Guy11M
MGG_12474T0,11172,7278,0.6324,1.048,0.6601,up_in_Guy11M
MGG_02723T0,7117,7279,0.9892,1.048,0.6602,up_in_Guy11M
MGG_12102T0,4992,7282,0.4427,1.048,0.6606,up_in_Guy11M
MGG_03934T0,10409,11548,0.4786,1.048,0.9666,up_in_Guy11M
MGG_17144T0,12720,11548,0.1552,1.048,0.9667,up_in_Guy11M
MGG_03075T0,5742,11551,0.3991,1.048,0.9668,up_in_Guy11M
MGG_05378T0,4079,11552,0.4357,1.048,0.9668,up_in_Guy11M
MGG_17981T0,7864,11553,0.1445,1.048,0.9668,up_in_Guy11M
MGG_00019T0,8285,11554,0.1767,1.048,0.9668,up_in_Guy11M
MGG_04191T0,4441,11554,0.4238,1.048,0.9669,up_in_Guy11M
MGG_02503T0,8410,11554,0.4997,1.048,0.9669,up_in_Guy11M
MGG_01746T0,7767,11554,0.4257,1.048,0.9669,up_in_Guy11M
MGG_13994T0,3377,11555,0.4135,1.048,0.9669,up_in_Guy11M
MGG_06209T0,11959,11556,0.4338,1.048,0.9669,up_in_Guy11M
MGG_04988T0,4451,11556,0.4612,1.048,0.9669,up_in_Guy11M
MGG_17484T0,8563,11557,0.2648,1.048,0.967,up_in_Guy11M
MGG_16093T0,13173,11557,0.2142,1.048,0.967,up_in_Guy11M
MGG_06860T0,8892,11557,0.4018,1.048,0.967,up_in_Guy11M
MGG_12848T0,2105,11557,0.2494,1.048,0.967,up_in_Guy11M
MGG_01659T0,8287,11557,0.4361,1.048,0.967,up_in_Guy11M
MGG_05237T0,9869,3598,1.06,1.049,0.2643,up_in_Guy11M
MGG_15671T0,7350,3607,1.409,1.049,0.2653,up_in_Guy11M
MGG_07512T0,11100,3607,1.331,1.049,0.2653,up_in_Guy11M
EFMOT00000000076,12811,6803,1,1.049,0.6121,up_in_Guy11M
MGG_07765T0,11481,6805,0.8999,1.049,0.6122,up_in_Guy11M
EFMOT00000000078,12813,6805,1,1.049,0.6123,up_in_Guy11M
MGG_09793T0,6434,6806,0.9542,1.049,0.61240000000000006,up_in_Guy11M
EFMOT00000000079,12814,6806,1,1.049,0.61240000000000006,up_in_Guy11M
MGG_18137T0,6060,6807,0.9008,1.049,0.61240000000000006,up_in_Guy11M
EFMOT00000000080,12815,6807,1,1.049,0.6125,up_in_Guy11M
EFMOT00000000083,12818,6808,1,1.049,0.6126,up_in_Guy11M
MGG_01975T0,6034,6809,0.9485,1.049,0.6126,up_in_Guy11M
MGG_11805T0,10464,6809,0.9049,1.049,0.6126,up_in_Guy11M
EFMOT00000000085,12820,6810,1,1.049,0.6128,up_in_Guy11M
EFMOT00000000086,12821,6811,1,1.049,0.6129,up_in_Guy11M
MGG_11026T0,6918,6811,0.9704,1.049,0.6129,up_in_Guy11M
MGG_06900T0,8306,6811,0.9712,1.049,0.6129,up_in_Guy11M
MGG_07327T0,6990,6811,0.8433,1.049,0.6129,up_in_Guy11M
EFMOT00000000088,12823,6812,1,1.049,0.613,up_in_Guy11M
EFMOT00000000093,12827,6815,1,1.049,0.6133,up_in_Guy11M
MGG_03231T0,9622,6815,0.6218,1.049,0.6133,up_in_Guy11M
MGG_02746T0,12632,6816,0.8929,1.049,0.6134,up_in_Guy11M
EFMOT00000000095,12829,6816,1,1.049,0.6134,up_in_Guy11M
EFMOT00000000098,12831,6817,1,1.049,0.6135,up_in_Guy11M
EFMOT00000000099,12832,6818,1,1.049,0.6136,up_in_Guy11M
EFMOT00000000100,12833,6819,1,1.049,0.6137,up_in_Guy11M
EFMOT00000000102,12835,6820,1,1.049,0.6138,up_in_Guy11M
MGG_06689T0,7151,6820,0.8213,1.049,0.6138,up_in_Guy11M
EFMOT00000000103,12836,6821,1,1.049,0.6139,up_in_Guy11M
EFMOT00000000105,12838,6822,1,1.049,0.6141,up_in_Guy11M
MGG_00893T0,1388,6823,0.684,1.049,0.6141,up_in_Guy11M
MGG_17382T0,12314,6823,0.7849,1.049,0.6141,up_in_Guy11M
MGG_08368T0,7904,6823,0.8276,1.049,0.6141,up_in_Guy11M
EFMOT00000000106,12839,6823,1,1.049,0.6142,up_in_Guy11M
EFMOT00000000107,12840,6824,1,1.049,0.6143,up_in_Guy11M
EFMOT00000000111,12844,6825,1,1.049,0.6144,up_in_Guy11M
MGG_02592T0,5578,6826,0.9524,1.049,0.6144,up_in_Guy11M
MGG_15246T0,940,6826,0.6473,1.049,0.6144,up_in_Guy11M
EFMOT00000000113,12846,6826,1,1.049,0.6145,up_in_Guy11M
MGG_02648T0,1577,6827,0.7807,1.049,0.6145,up_in_Guy11M
MGG_06040T0,12361,6827,0.8055,1.049,0.6145,up_in_Guy11M
EFMOT00000000119,12850,6828,1,1.049,0.6146,up_in_Guy11M
MGG_05652T0,806,6828,0.7397,1.049,0.6147,up_in_Guy11M
