target_id,gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value,direction
MGG_17446T0,9732,315.7,4.164,0.2945,0.004736,up_in_Guy11M
MGG_17633T0,9521,314.6,4.217,0.2954,0.004706,up_in_Guy11M
MGG_07882T0,5817,240.4,0.2506,0.2955,0.002909,up_in_Guy11
MGG_15590T0,6107,241.7,0.2139,0.296,0.002936,up_in_Guy11
MGG_10315T0,4256,240.1,0.2342,0.297,0.002902,up_in_Guy11
MGG_11383T0,1409,245.8,0.2672,0.2984,0.003027,up_in_Guy11
MGG_04872T0,10599,248,0.2206,0.2988,0.003077,up_in_Guy11
MGG_17728T0,13123,247.7,0.2094,0.3003,0.003069,up_in_Guy11
MGG_16497T0,10134,322.1,3.435,0.301,0.004909,up_in_Guy11M
MGG_17407T0,7854,321.3,4.493,0.3011,0.004888,up_in_Guy11M
MGG_01144T0,10494,321.2,4.224,0.3023,0.004884,up_in_Guy11M
MGG_15875T0,4960,257.7,0.5088,0.3024,0.003295,up_in_Guy11
MGG_04830T0,1109,257.6,0.2964,0.3043,0.003293,up_in_Guy11
MGG_00900T0,5848,251.6,0.2595,0.3044,0.003156,up_in_Guy11
MGG_04863T0,5505,255.8,0.2764,0.3048,0.003253,up_in_Guy11
MGG_03868T0,3152,257,0.2764,0.3052,0.003279,up_in_Guy11
MGG_15678T0,4748,255.2,0.257,0.3056,0.003238,up_in_Guy11
EFMOT00000000333,13025,325.7,4.658,0.3057,0.005008,up_in_Guy11M
MGG_17912T0,604,253.7,0.2314,0.3068,0.003205,up_in_Guy11
MGG_16553T0,3938,254.7,0.3328,0.3068,0.003228,up_in_Guy11
MGG_13996T0,3049,261.1,0.2248,0.3074,0.003373,up_in_Guy11
MGG_02431T0,437,266.3,0.2846,0.308,0.003494,up_in_Guy11
MGG_10438T0,8723,328.3,4.593,0.3086,0.005079,up_in_Guy11M
MGG_04071T0,7099,262.7,0.2835,0.3088,0.003411,up_in_Guy11
MGG_07005T0,2637,264.1,0.2794,0.3096,0.003444,up_in_Guy11
MGG_16076T0,6710,266.2,0.2823,0.3099,0.003493,up_in_Guy11
MGG_16890T0,12748,265.3,0.3933,0.3102,0.003473,up_in_Guy11
MGG_16238T0,264,270.3,0.3905,0.3103,0.003591,up_in_Guy11
MGG_16962T0,3203,274.4,0.2696,0.3106,0.003687,up_in_Guy11
MGG_12646T0,6562,268.9,0.2747,0.3114,0.003557,up_in_Guy11
MGG_08622T0,528,270.2,0.2307,0.3121,0.003588,up_in_Guy11
MGG_01509T0,7616,274.2,0.2652,0.3123,0.003684,up_in_Guy11
MGG_04499T0,5472,277.2,0.2727,0.3123,0.003755,up_in_Guy11
MGG_09462T0,4128,278.1,0.3169,0.3123,0.003778,up_in_Guy11
MGG_06786T0,11422,276.4,0.3224,0.3127,0.003737,up_in_Guy11
MGG_13338T0,6068,333,4.101,0.3136,0.005208,up_in_Guy11M
MGG_16337T0,1745,273.1,0.2282,0.314,0.003658,up_in_Guy11
MGG_16077T0,5785,274.1,0.3607,0.314,0.003681,up_in_Guy11
MGG_02065T1,2799,332.9,4.844,0.3148,0.005204,up_in_Guy11M
MGG_15857T0,7174,334.9,4.218,0.3153,0.00526,up_in_Guy11M
MGG_16732T0,2378,282.4,0.2295,0.3189,0.003882,up_in_Guy11
MGG_03945T0,961,339.6,4.854,0.3203,0.005392,up_in_Guy11M
MGG_00270T0,4770,340.5,4.061,0.3204,0.005418,up_in_Guy11M
MGG_15125T0,6931,338.8,4.572,0.3205,0.00537,up_in_Guy11M
MGG_17183T0,6102,344.7,2.19,0.3217,0.005535,up_in_Guy11M
MGG_07831T0,11748,344,4.3,0.3219,0.005516,up_in_Guy11M
MGG_09511T0,7769,342.5,4.185,0.3223,0.005474,up_in_Guy11M
MGG_16817T0,12684,343.6,3.997,0.3227,0.005506,up_in_Guy11M
MGG_01990T0,12476,349.5,3.665,0.3254,0.005673,up_in_Guy11M
MGG_04569T0,4377,348.7,3.593,0.3255,0.00565,up_in_Guy11M
MGG_16763T0,13288,351.3,4.359,0.3256,0.005725,up_in_Guy11M
MGG_16294T0,1524,352.3,4.798,0.3259,0.005755,up_in_Guy11M
MGG_05351T0,2854,350.7,3.963,0.326,0.005709,up_in_Guy11M
MGG_10632T0,536,348.2,4.101,0.3261,0.005637,up_in_Guy11M
MGG_07081T0,1411,291.6,0.2727,0.3316,0.004111,up_in_Guy11
MGG_17970T0,8849,356.8,4.563,0.3318,0.005885,up_in_Guy11M
MGG_08620T0,884,296.8,0.2982,0.3321,0.004242,up_in_Guy11
MGG_02242T0,10988,295.8,0.2691,0.3322,0.004218,up_in_Guy11
MGG_05912T0,7382,291.4,0.2774,0.3332,0.004106,up_in_Guy11
MGG_09235T0,10526,293.4,0.32,0.3333,0.004157,up_in_Guy11
MGG_16088T0,1807,295.5,0.4114,0.3335,0.00421,up_in_Guy11
MGG_12275T0,10701,300.5,0.3237,0.3337,0.004339,up_in_Guy11
MGG_01173T0,10107,299.6,0.2352,0.3339,0.004316,up_in_Guy11
MGG_16527T0,5442,291.1,0.2414,0.3347,0.004099,up_in_Guy11
MGG_17685T0,9523,359.4,6.543,0.3347,0.005961,up_in_Guy11M
MGG_17638T0,10262,361.3,2.759,0.335,0.006017,up_in_Guy11M
MGG_15194T0,1057,363,3.994,0.335,0.006066,up_in_Guy11M
MGG_00682T0,724,302.2,0.3067,0.3352,0.004382,up_in_Guy11
MGG_01495T0,4865,295.4,0.3223,0.3353,0.004208,up_in_Guy11
MGG_17806T0,5390,364.2,5.39,0.3355,0.006101,up_in_Guy11M
MGG_09711T0,1837,303.4,0.262,0.3356,0.004414,up_in_Guy11
MGG_04956T0,6491,360.8,4.202,0.3356,0.006003,up_in_Guy11M
MGG_15959T0,8300,299.5,0.2725,0.3357,0.004314,up_in_Guy11
MGG_14863T0,5608,365.2,4.012,0.3358,0.006133,up_in_Guy11M
MGG_00957T0,323,362.8,2.525,0.336,0.00606,up_in_Guy11M
MGG_00156T0,6768,372.2,3.885,0.3375,0.00634,up_in_Guy11M
MGG_17930T0,11868,370.8,3.607,0.3379,0.006297,up_in_Guy11M
MGG_07015T0,5575,368.2,4.432,0.338,0.006222,up_in_Guy11M
EFMOT00000000141,12868,373.5,7.03,0.3382,0.00638,up_in_Guy11M
MGG_08913T0,8615,370.2,2.897,0.3383,0.00628,up_in_Guy11M
MGG_13670T0,12287,372,4.675,0.3385,0.006334,up_in_Guy11M
MGG_17375T0,2066,369.6,4.072,0.3388,0.006263,up_in_Guy11M
MGG_02999T0,1885,368.2,4.095,0.3393,0.006222,up_in_Guy11M
MGG_14572T0,7300,306.9,0.2627,0.3405,0.004503,up_in_Guy11
MGG_09208T0,10486,313.1,0.3539,0.3432,0.004668,up_in_Guy11
MGG_07871T0,7490,312.2,0.2692,0.3433,0.004643,up_in_Guy11
MGG_11382T0,9992,314.5,0.3031,0.3439,0.004703,up_in_Guy11
MGG_06238T0,6267,378.8,3.081,0.3441,0.006542,up_in_Guy11M
MGG_04566T0,5946,310.8,0.3077,0.3443,0.004606,up_in_Guy11
MGG_17143T0,4382,311.8,0.2526,0.3444,0.004633,up_in_Guy11
MGG_00636T0,1318,380.9,3.885,0.3446,0.006604,up_in_Guy11M
MGG_16767T0,13177,378.5,3.626,0.3449,0.006531,up_in_Guy11M
MGG_11552T0,3792,380.3,4.132,0.3451,0.006587,up_in_Guy11M
MGG_02239T0,9570,310.4,0.2496,0.3456,0.004596,up_in_Guy11
MGG_16779T0,8505,384.7,4.091,0.3467,0.006722,up_in_Guy11M
MGG_00834T0,931,383.2,3.239,0.3471,0.006677,up_in_Guy11M
MGG_16748T0,1319,384.1,2.809,0.3471,0.006704,up_in_Guy11M
MGG_16448T0,12007,317.3,0.3685,0.3476,0.00478,up_in_Guy11
MGG_16822T0,11159,321.7,0.2367,0.3541,0.004897,up_in_Guy11
MGG_15698T0,4656,397.7,3.312,0.3551,0.007126,up_in_Guy11M
MGG_15242T0,1525,397.1,3.607,0.3556,0.007107,up_in_Guy11M
MGG_04933T0,6784,391.3,3.766,0.3558,0.006924,up_in_Guy11M
MGG_01679T0,6582,394,3.66,0.356,0.00701,up_in_Guy11M
MGG_03308T0,5475,401,2.584,0.3564,0.007231,up_in_Guy11M
MGG_16829T0,4417,393.4,3.603,0.3565,0.006992,up_in_Guy11M
MGG_15758T0,12323,396.9,4.14,0.3565,0.0071,up_in_Guy11M
MGG_08771T0,951,393,3.988,0.3572,0.006979,up_in_Guy11M
MGG_15642T0,6937,400.9,3.831,0.3575,0.007227,up_in_Guy11M
MGG_15891T0,2049,396.8,3.788,0.3578,0.007098,up_in_Guy11M
MGG_02070T0,7465,400.5,3.92,0.3582,0.007214,up_in_Guy11M
MGG_17674T0,9750,396.6,4.487,0.3588,0.007092,up_in_Guy11M
MGG_07329T0,10207,325.3,0.2823,0.3593,0.004995,up_in_Guy11
EFMOT00000000384,13065,405.6,2.695,0.3596,0.007378,up_in_Guy11M
MGG_06860T0,8892,327.6,0.31,0.36,0.005059,up_in_Guy11
MGG_00070T0,138,405,3.626,0.36,0.00736,up_in_Guy11M
MGG_13963T0,7044,404.5,3.817,0.3606,0.007343,up_in_Guy11M
MGG_07253T0,4970,327.3,0.3119,0.3613,0.005051,up_in_Guy11
MGG_09986T0,1549,410.1,3.879,0.364,0.007523,up_in_Guy11M
MGG_03887T0,7548,409.4,3.022,0.3642,0.0075,up_in_Guy11M
EFMOT00000000101,12834,330.9,0.3775,0.3645,0.005149,up_in_Guy11
MGG_00519T0,9702,412.1,3.769,0.3645,0.007588,up_in_Guy11M
EFMOT00000000236,12947,415.6,4.361,0.3647,0.007701,up_in_Guy11M
MGG_03549T0,7002,411.5,3.96,0.3649,0.007568,up_in_Guy11M
MGG_01866T0,4764,414.1,4.142,0.365,0.007652,up_in_Guy11M
MGG_15179T0,7918,415.3,3.722,0.3655,0.007692,up_in_Guy11M
MGG_02439T0,8850,414.1,3.422,0.3663,0.007652,up_in_Guy11M
MGG_14700T0,11362,333.5,0.3034,0.3677,0.005222,up_in_Guy11
MGG_01696T0,8641,334.8,0.2515,0.3681,0.005257,up_in_Guy11
MGG_16269T0,8960,335.9,0.2702,0.3685,0.005289,up_in_Guy11
MGG_15821T0,12278,430,3.43,0.3712,0.008174,up_in_Guy11M
MGG_08577T0,3939,429.4,3.265,0.3716,0.008155,up_in_Guy11M
EFMOT00000000160,12883,422.7,4.361,0.3717,0.007932,up_in_Guy11M
MGG_16289T0,5098,437.8,4.924,0.3718,0.008437,up_in_Guy11M
MGG_06148T0,789,421.2,4.121,0.3719,0.007882,up_in_Guy11M
MGG_16440T0,9587,422.2,3.3,0.3723,0.007917,up_in_Guy11M
MGG_16910T0,11054,452.1,4.172,0.3723,0.008925,up_in_Guy11M
MGG_14898T0,22,437.6,2.47,0.3727,0.00843,up_in_Guy11M
MGG_10893T0,64,429.3,3.539,0.3728,0.008153,up_in_Guy11M
MGG_08287T0,6639,424.4,4.865,0.3729,0.007988,up_in_Guy11M
MGG_14619T0,3715,451.8,3.196,0.373,0.008914,up_in_Guy11M
MGG_16872T0,6233,453.5,3.206,0.3732,0.008974,up_in_Guy11M
MGG_15733T0,10555,451.2,3.158,0.3733,0.008893,up_in_Guy11M
MGG_17072T0,5857,443.1,2.325,0.3735,0.008616,up_in_Guy11M
MGG_03343T0,7064,437.4,2.545,0.3736,0.008422,up_in_Guy11M
MGG_05926T0,5011,429.1,2.78,0.3737,0.008144,up_in_Guy11M
MGG_15241T0,7209,434.1,3.824,0.3737,0.008312,up_in_Guy11M
MGG_05159T0,2181,450.7,3.964,0.3738,0.008877,up_in_Guy11M
MGG_04960T0,5009,457.2,2.492,0.3738,0.009102,up_in_Guy11M
MGG_04896T0,8207,455,3.67,0.3741,0.009023,up_in_Guy11M
MGG_03754T0,7235,458.2,3.821,0.3741,0.009137,up_in_Guy11M
MGG_17489T0,8926,436.2,2.265,0.3742,0.008381,up_in_Guy11M
MGG_13669T0,9972,442.8,3.507,0.3742,0.008604,up_in_Guy11M
EFMOT00000000193,12912,449.3,4.221,0.3742,0.008829,up_in_Guy11M
MGG_08275T0,1186,432.9,2.475,0.3743,0.00827,up_in_Guy11M
MGG_00835T0,3691,433.7,2.416,0.3743,0.008298,up_in_Guy11M
MGG_10235T0,9784,441.2,2.969,0.3743,0.00855,up_in_Guy11M
MGG_02073T0,11710,442,3.575,0.3743,0.00858,up_in_Guy11M
MGG_06427T0,5469,440.5,2.944,0.3744,0.008526,up_in_Guy11M
MGG_18101T0,6188,445.4,3.984,0.3744,0.008695,up_in_Guy11M
MGG_01986T0,10431,450.3,3.847,0.3744,0.008864,up_in_Guy11M
MGG_16186T0,2379,456.8,3.397,0.3744,0.009087,up_in_Guy11M
MGG_02109T0,11259,426.2,3.015,0.3745,0.008049,up_in_Guy11M
MGG_04172T0,2099,428.8,3.384,0.3745,0.008134,up_in_Guy11M
MGG_10700T0,5995,456.1,3.268,0.3745,0.009063,up_in_Guy11M
MGG_15631T0,460,437.3,2.883,0.3747,0.008419,up_in_Guy11M
MGG_15359T0,8464,444.8,3.296,0.3747,0.008673,up_in_Guy11M
MGG_15282T0,2354,449.1,3.197,0.375,0.008821,up_in_Guy11M
MGG_17686T0,5459,435.9,3.668,0.3751,0.008372,up_in_Guy11M
MGG_00410T0,9961,427.8,3.075,0.3756,0.0081,up_in_Guy11M
EFMOT00000000128,12856,428.7,4.976,0.3756,0.00813,up_in_Guy11M
MGG_17478T0,6080,448.9,3.195,0.376,0.008815,up_in_Guy11M
MGG_12853T0,10838,448.6,4.069,0.3767,0.008803,up_in_Guy11M
MGG_16760T0,10320,341.2,0.2999,0.3768,0.005437,up_in_Guy11
MGG_17574T0,4258,343.3,0.2709,0.377,0.005496,up_in_Guy11
MGG_17508T0,3190,448.1,3.451,0.3772,0.008786,up_in_Guy11M
MGG_06543T0,12340,342.8,0.3245,0.3779,0.005481,up_in_Guy11
MGG_10319T0,2760,346.8,0.3441,0.378,0.005596,up_in_Guy11
MGG_05637T0,12002,348.8,0.3204,0.3781,0.005654,up_in_Guy11
MGG_01845T0,3154,350.1,0.3023,0.3786,0.005691,up_in_Guy11
MGG_17355T0,11564,351.3,0.3626,0.3791,0.005726,up_in_Guy11
MGG_01366T0,7938,348.4,0.2898,0.3792,0.005642,up_in_Guy11
EFMOT00000000159,12882,345.6,0.8606,0.3796,0.005562,up_in_Guy11
MGG_02210T0,11001,346.7,0.2706,0.3797,0.005593,up_in_Guy11
MGG_11774T0,6779,353,0.376,0.3805,0.005776,up_in_Guy11
EFMOT00000000225,12941,466.6,4.976,0.3826,0.009431,up_in_Guy11M
MGG_15826T0,4085,467.6,3.207,0.3829,0.009467,up_in_Guy11M
MGG_14849T0,2269,466.5,3.48,0.3836,0.009427,up_in_Guy11M
MGG_01473T0,11555,466.4,3.658,0.3847,0.009425,up_in_Guy11M
MGG_07002T0,1289,470.7,3.159,0.3849,0.009575,up_in_Guy11M
MGG_18025T0,10064,356.5,0.2991,0.3852,0.005876,up_in_Guy11
MGG_15655T0,3519,470.3,3.558,0.3856,0.009563,up_in_Guy11M
MGG_07528T0,36,360.3,0.2989,0.3867,0.005987,up_in_Guy11
MGG_16761T0,11608,359.7,0.3015,0.3874,0.005969,up_in_Guy11
MGG_16413T0,13167,358.8,0.1993,0.3877,0.005944,up_in_Guy11
EFMOT00000000278,12979,362.4,0.4313,0.3888,0.006048,up_in_Guy11
MGG_15573T0,1789,474.6,3.51,0.3895,0.009717,up_in_Guy11M
MGG_06574T0,8719,476.5,3.623,0.3909,0.009783,up_in_Guy11M
MGG_16902T0,12651,479.9,2.853,0.3923,0.009906,up_in_Guy11M
MGG_01925T0,5136,478.4,3.819,0.3925,0.009852,up_in_Guy11M
MGG_14701T0,4032,479.7,4.175,0.3932,0.009899,up_in_Guy11M
MGG_04844T0,2524,366.9,0.3949,0.3937,0.006183,up_in_Guy11
MGG_06126T0,8999,366.2,0.2896,0.3942,0.006161,up_in_Guy11
EFMOT00000000187,12907,493.6,4.937,0.3956,0.0104,up_in_Guy11M
MGG_04610T0,11097,493,2.975,0.3958,0.01038,up_in_Guy11M
EFMOT00000000258,12963,492.8,3.498,0.3967,0.01038,up_in_Guy11M
MGG_01048T0,1307,491.4,4.648,0.3971,0.01032,up_in_Guy11M
MGG_16184T0,8659,490.8,3.381,0.3973,0.0103,up_in_Guy11M
MGG_05402T0,1736,485.2,3.804,0.3975,0.0101,up_in_Guy11M
MGG_05171T0,8768,492.8,3.229,0.3978,0.01037,up_in_Guy11M
MGG_13484T0,11352,489.5,3.333,0.3979,0.01026,up_in_Guy11M
MGG_15661T0,6211,490.5,2.682,0.3981,0.01029,up_in_Guy11M
MGG_08407T0,3876,484.9,2.187,0.3983,0.01009,up_in_Guy11M
MGG_17383T0,2844,374.4,0.4147,0.3984,0.006406,up_in_Guy11
MGG_04469T0,4747,489.2,3.611,0.3985,0.01024,up_in_Guy11M
EFMOT00000000314,13009,487.1,3.608,0.3991,0.01017,up_in_Guy11M
MGG_09054T0,3803,489.1,3.23,0.3995,0.01024,up_in_Guy11M
MGG_15674T0,3269,373.2,0.3022,0.3998,0.00637,up_in_Guy11
MGG_13269T0,2872,374.2,0.392,0.3999,0.0064,up_in_Guy11
EFMOT00000000132,12860,488.7,1.746,0.4001,0.01022,up_in_Guy11M
MGG_17841T0,7897,498.1,3.825,0.4007,0.01057,up_in_Guy11M
MGG_06904T0,860,373,0.3149,0.4014,0.006365,up_in_Guy11
MGG_04387T0,488,372.8,0.3448,0.403,0.00636,up_in_Guy11
MGG_10492T0,1208,500.8,3.34,0.4033,0.01067,up_in_Guy11M
MGG_09543T0,7916,379.4,0.2822,0.4059,0.006558,up_in_Guy11
MGG_11934T0,11377,508,3.606,0.4066,0.01094,up_in_Guy11M
MGG_17890T0,8317,381.1,0.3111,0.4072,0.00661,up_in_Guy11
MGG_14085T0,6331,507.7,3.457,0.4074,0.01093,up_in_Guy11M
MGG_16794T0,11473,514.7,3.96,0.4079,0.01119,up_in_Guy11M
MGG_06888T0,4161,507.5,4.953,0.4082,0.01092,up_in_Guy11M
MGG_02045T0,6947,515.7,3.22,0.4082,0.01123,up_in_Guy11M
MGG_16434T0,1258,506.1,3.398,0.4085,0.01087,up_in_Guy11M
MGG_04966T0,9515,382.8,0.2945,0.4086,0.006663,up_in_Guy11
MGG_15731T0,408,519.2,3.557,0.4086,0.01136,up_in_Guy11M
EFMOT00000000029,12777,518.5,4.514,0.4087,0.01133,up_in_Guy11M
MGG_01894T0,874,514.5,3.036,0.4088,0.01118,up_in_Guy11M
MGG_01984T0,1900,511.3,3.056,0.4089,0.01106,up_in_Guy11M
MGG_05589T0,9782,520.3,3.738,0.409,0.0114,up_in_Guy11M
MGG_07307T0,9940,522,3.804,0.4091,0.01147,up_in_Guy11M
MGG_08546T0,6853,507.4,3.343,0.4092,0.01092,up_in_Guy11M
MGG_08103T0,9236,521.3,3.548,0.4092,0.01144,up_in_Guy11M
MGG_05429T0,1377,512.5,3.092,0.4094,0.01111,up_in_Guy11M
MGG_02294T0,11286,506,2.524,0.4095,0.01086,up_in_Guy11M
MGG_00500T0,10195,518.3,3.485,0.4096,0.01133,up_in_Guy11M
MGG_07431T0,12737,514.3,3.472,0.4097,0.01118,up_in_Guy11M
MGG_08904T0,9621,517.6,3.532,0.4097,0.0113,up_in_Guy11M
MGG_15559T0,1456,511.1,3.042,0.4098,0.01106,up_in_Guy11M
MGG_07309T0,8992,523.3,3.194,0.4098,0.01152,up_in_Guy11M
MGG_06204T0,4657,513.8,3.282,0.4102,0.01116,up_in_Guy11M
MGG_04829T0,9789,524.8,3.001,0.4107,0.01157,up_in_Guy11M
MGG_12599T0,6401,526.7,3.177,0.4111,0.01165,up_in_Guy11M
MGG_02199T0,8566,527.5,3.538,0.4111,0.01168,up_in_Guy11M
MGG_01029T0,3279,528.5,2.933,0.4113,0.01172,up_in_Guy11M
MGG_18001T0,324,529.2,3.318,0.4113,0.01174,up_in_Guy11M
MGG_14821T0,9390,526.1,2.902,0.4114,0.01162,up_in_Guy11M
MGG_16143T0,9130,530.7,3.522,0.4122,0.0118,up_in_Guy11M
MGG_13132T0,11996,386.7,0.3835,0.4141,0.006784,up_in_Guy11
MGG_17417T0,4153,537.2,2.574,0.4156,0.01205,up_in_Guy11M
EFMOT00000000220,12936,389.7,0.1837,0.4159,0.006876,up_in_Guy11
MGG_02891T0,12000,388.9,0.3237,0.4162,0.00685,up_in_Guy11
MGG_17146T0,13237,534.6,2.694,0.4163,0.01195,up_in_Guy11M
MGG_15567T0,13264,391,0.2832,0.4164,0.006915,up_in_Guy11
MGG_10856T0,6612,536.3,3.128,0.4164,0.01202,up_in_Guy11M
MGG_16029T0,35,537,3.031,0.4164,0.01205,up_in_Guy11M
MGG_09985T0,3076,535.7,3.464,0.4168,0.012,up_in_Guy11M
MGG_17517T0,13252,539.5,2.298,0.4176,0.01214,up_in_Guy11M
MGG_15914T0,12633,541.6,3.146,0.4193,0.01223,up_in_Guy11M
MGG_17443T0,1612,543,3.217,0.42,0.01228,up_in_Guy11M
MGG_00858T0,9369,396,0.2939,0.424,0.007073,up_in_Guy11
MGG_07333T0,9979,414.2,0.3138,0.4245,0.007656,up_in_Guy11
MGG_15802T0,10863,434.6,0.4308,0.4246,0.008327,up_in_Guy11
MGG_00109T0,10225,420.2,0.392,0.4247,0.007852,up_in_Guy11
MGG_05203T0,6782,419.6,0.3052,0.4254,0.007832,up_in_Guy11
MGG_02987T0,9825,416.8,0.3576,0.4255,0.007738,up_in_Guy11
MGG_06942T0,4385,398,0.3273,0.4257,0.007135,up_in_Guy11
MGG_14856T0,8286,434.3,0.2889,0.4257,0.008318,up_in_Guy11
MGG_03174T0,6044,414,0.3009,0.4258,0.007647,up_in_Guy11
MGG_17511T0,9472,413.1,0.5673,0.4259,0.007617,up_in_Guy11
MGG_10298T0,12559,438.3,0.387,0.426,0.008452,up_in_Guy11
MGG_04871T0,5479,418.1,0.3306,0.4262,0.007783,up_in_Guy11
MGG_17737T0,5876,419.2,0.2917,0.4263,0.007816,up_in_Guy11
MGG_08989T0,7081,416.3,0.3275,0.4264,0.007723,up_in_Guy11
MGG_16225T0,5666,433.7,0.3366,0.4264,0.0083,up_in_Guy11
MGG_17834T0,6553,439.6,0.3039,0.4267,0.008498,up_in_Guy11
MGG_17290T0,7035,412.6,0.438,0.4268,0.007601,up_in_Guy11
MGG_04396T0,5636,422.5,0.3544,0.427,0.007925,up_in_Guy11
MGG_06511T0,10514,438,0.5859,0.4271,0.008441,up_in_Guy11
MGG_07014T0,1370,549.2,4.591,0.4273,0.01252,up_in_Guy11M
MGG_16961T0,2532,412,0.3033,0.4275,0.007583,up_in_Guy11
MGG_04032T0,10048,433.4,0.2939,0.4275,0.008288,up_in_Guy11
MGG_02472T0,366,408,0.3396,0.4276,0.007455,up_in_Guy11
MGG_02601T0,11935,437.5,0.5995,0.4279,0.008426,up_in_Guy11
MGG_03872T0,3230,428.9,0.3669,0.428,0.008137,up_in_Guy11
MGG_03012T0,7425,432.9,0.4531,0.4283,0.008271,up_in_Guy11
MGG_16146T0,1726,406.6,0.3736,0.4287,0.00741,up_in_Guy11
MGG_17510T0,3788,407.6,0.2822,0.4287,0.007442,up_in_Guy11
MGG_03767T0,9105,424.5,0.4141,0.4288,0.007992,up_in_Guy11
MGG_06330T0,9039,430.3,0.3189,0.4288,0.008185,up_in_Guy11
MGG_05927T0,795,425.6,0.3381,0.4291,0.008029,up_in_Guy11
MGG_17001T0,4850,401.8,0.3278,0.4292,0.007256,up_in_Guy11
MGG_17915T0,6378,428.6,0.2984,0.4292,0.008128,up_in_Guy11
MGG_13797T0,12207,443.9,0.3446,0.4292,0.008644,up_in_Guy11
MGG_04745T0,6143,412,0.3408,0.4293,0.007582,up_in_Guy11
MGG_09294T0,8267,400.9,0.3137,0.4294,0.007228,up_in_Guy11
MGG_16827T0,5273,442.2,0.3518,0.4295,0.008586,up_in_Guy11
MGG_09946T0,6425,405.1,0.3015,0.4297,0.007362,up_in_Guy11
MGG_17865T0,3624,445.2,0.2637,0.4297,0.008686,up_in_Guy11
MGG_17124T0,1188,406.2,0.2716,0.4298,0.007396,up_in_Guy11
MGG_04010T0,3652,432.8,0.3224,0.4298,0.008268,up_in_Guy11
MGG_04802T0,6371,443.4,0.3255,0.4299,0.008626,up_in_Guy11
MGG_07710T0,9293,428.1,0.3455,0.4301,0.008112,up_in_Guy11
MGG_01709T0,1728,411.4,0.3119,0.4302,0.007564,up_in_Guy11
MGG_01628T0,5107,427.4,0.3275,0.4304,0.008087,up_in_Guy11
MGG_00039T0,12471,432.3,0.3318,0.4305,0.00825,up_in_Guy11
MGG_15534T0,257,403.7,0.3201,0.4308,0.007317,up_in_Guy11
MGG_18008T0,2676,404.7,0.318,0.4308,0.007349,up_in_Guy11
MGG_04821T0,12230,410.8,0.3251,0.4308,0.007544,up_in_Guy11
MGG_09971T0,7984,554.6,3.377,0.4313,0.01274,up_in_Guy11M
MGG_07144T0,10056,448.1,0.3003,0.4314,0.008785,up_in_Guy11
EFMOT00000000009,12760,450.1,0.2328,0.4317,0.008856,up_in_Guy11
MGG_10504T0,11894,447.5,0.3664,0.432,0.008765,up_in_Guy11
EFMOT00000000288,12988,554.3,4.575,0.4321,0.01273,up_in_Guy11M
MGG_17481T0,9923,449.5,0.328,0.4323,0.008836,up_in_Guy11
MGG_09949T0,6083,451.5,0.341,0.4324,0.008903,up_in_Guy11
MGG_08610T0,5420,554.1,3.325,0.4328,0.01272,up_in_Guy11M
MGG_16516T0,4560,558,2.9,0.4338,0.01288,up_in_Guy11M
MGG_03857T0,1913,459.9,0.3148,0.434,0.009197,up_in_Guy11
MGG_06571T0,7455,557.8,2.932,0.4345,0.01287,up_in_Guy11M
MGG_14825T0,9436,561.2,3.112,0.4348,0.013,up_in_Guy11M
MGG_01655T0,4587,454,0.3035,0.4351,0.008991,up_in_Guy11
MGG_08373T0,1815,459.8,0.2444,0.4352,0.00919,up_in_Guy11
EFMOT00000000306,13001,560.8,4.55,0.4354,0.01299,up_in_Guy11M
MGG_11611T0,5709,560.5,2.728,0.4359,0.01297,up_in_Guy11M
MGG_17764T0,10739,455.7,0.2884,0.4363,0.00905,up_in_Guy11
MGG_17115T0,2035,456.6,0.454,0.4363,0.009081,up_in_Guy11
MGG_09822T0,7873,459.4,0.3761,0.4363,0.00918,up_in_Guy11
MGG_02128T0,7288,463.5,0.3624,0.4367,0.00932,up_in_Guy11
MGG_06639T0,208,462.6,0.332,0.4368,0.009289,up_in_Guy11
MGG_02405T0,3601,459.1,0.3229,0.4372,0.009167,up_in_Guy11
MGG_11259T0,1503,458.2,0.4085,0.4373,0.009135,up_in_Guy11
MGG_15812T0,11600,563.9,2.794,0.4373,0.01311,up_in_Guy11M
MGG_09728T1,1680,465.1,0.2895,0.4379,0.009379,up_in_Guy11
MGG_12939T0,617,566.6,4.292,0.4388,0.01322,up_in_Guy11M
MGG_04678T0,1034,574.1,2.464,0.439,0.01353,up_in_Guy11M
MGG_10661T0,4669,566.2,3.095,0.4392,0.0132,up_in_Guy11M
MGG_16539T0,12722,571.9,3.201,0.4393,0.01343,up_in_Guy11M
MGG_05466T0,6889,573.8,2.987,0.4396,0.01351,up_in_Guy11M
EFMOT00000000319,13013,573.2,4.424,0.4399,0.01349,up_in_Guy11M
MGG_06057T0,9747,571.8,3.506,0.4403,0.01343,up_in_Guy11M
EFMOT00000000161,12884,569.6,4.433,0.4406,0.01334,up_in_Guy11M
MGG_15394T0,2549,576.3,3.464,0.4408,0.01361,up_in_Guy11M
MGG_15794T0,2515,569.2,4.856,0.441,0.01332,up_in_Guy11M
