sample1,sample2,name1,time1,rep1,name2,time2,rep2,pearson_cor,spearman_cor,comparison_type
MST7PD_24_1,pmk1_2_1,MST7PD,24,1,pmk1,2,1,0.743277311776426,0.7516828241682046,"Different strains, different time"
Guy11_0_1,pmk1_2_1,Guy11,0,1,pmk1,2,1,0.7509129859954083,0.7663630957694767,"Different strains, different time"
Guy11_2_1,pmk1_2_1,Guy11,2,1,pmk1,2,1,0.846464287364029,0.8505378543859535,"Different strain, same time"
Guy11_4_1,pmk1_2_1,Guy11,4,1,pmk1,2,1,0.6785828578788248,0.6963983833435362,"Different strains, different time"
Guy11_24_1,pmk1_2_1,Guy11,24,1,pmk1,2,1,0.6004523194656797,0.6208341746279927,"Different strains, different time"
mst7_0_2,pmk1_2_1,mst7,0,2,pmk1,2,1,0.8034341186402937,0.8137555808967303,"Different strains, different time"
mst7_2_2,pmk1_2_1,mst7,2,2,pmk1,2,1,0.8947239806753476,0.8915229494332498,"Different strain, same time"
mst7_4_2,pmk1_2_1,mst7,4,2,pmk1,2,1,0.8347070886596092,0.8330203127948866,"Different strains, different time"
mst7_24_2,pmk1_2_1,mst7,24,2,pmk1,2,1,0.7718853416368225,0.7735719971849645,"Different strains, different time"
MST7WT_0_2,pmk1_2_1,MST7WT,0,2,pmk1,2,1,0.7053666993012173,0.7229278719504919,"Different strains, different time"
MST7WT_2_2,pmk1_2_1,MST7WT,2,2,pmk1,2,1,0.8476786009909366,0.8456753836292696,"Different strain, same time"
MST7WT_4_2,pmk1_2_1,MST7WT,4,2,pmk1,2,1,0.7340316303104151,0.7463694168219817,"Different strains, different time"
MST7WT_24_2,pmk1_2_1,MST7WT,24,2,pmk1,2,1,0.5944008441477168,0.6036822570865799,"Different strains, different time"
MST7PM_0_2,pmk1_2_1,MST7PM,0,2,pmk1,2,1,0.6799113365664453,0.6960463879384158,"Different strains, different time"
MST7PM_2_2,pmk1_2_1,MST7PM,2,2,pmk1,2,1,0.8755493824573356,0.8725421109917063,"Different strain, same time"
MST7PM_4_2,pmk1_2_1,MST7PM,4,2,pmk1,2,1,0.7375036465917335,0.7475000110262071,"Different strains, different time"
MST7PM_24_2,pmk1_2_1,MST7PM,24,2,pmk1,2,1,0.6836036702215159,0.6997491477665043,"Different strains, different time"
MST7PD_0_2,pmk1_2_1,MST7PD,0,2,pmk1,2,1,0.6709802973562761,0.6894235741250363,"Different strains, different time"
MST7PD_2_2,pmk1_2_1,MST7PD,2,2,pmk1,2,1,0.8948774447416736,0.8936429463884277,"Different strain, same time"
MST7PD_4_2,pmk1_2_1,MST7PD,4,2,pmk1,2,1,0.7530526355365504,0.761127290659447,"Different strains, different time"
Guy11_0_2,pmk1_2_1,Guy11,0,2,pmk1,2,1,0.7571709050683433,0.7722959059569197,"Different strains, different time"
Guy11_2_2,pmk1_2_1,Guy11,2,2,pmk1,2,1,0.8561189306353592,0.858579904154346,"Different strain, same time"
Guy11_4_2,pmk1_2_1,Guy11,4,2,pmk1,2,1,0.7091591233600588,0.7236096763595923,"Different strains, different time"
Guy11_24_2,pmk1_2_1,Guy11,24,2,pmk1,2,1,0.5919231523309271,0.6127049821808361,"Different strains, different time"
mst7_0_3,pmk1_2_1,mst7,0,3,pmk1,2,1,0.8597424453750205,0.8664645142063752,"Different strains, different time"
mst7_2_3,pmk1_2_1,mst7,2,3,pmk1,2,1,0.8586570975066907,0.8604805006913454,"Different strain, same time"
mst7_4_3,pmk1_2_1,mst7,4,3,pmk1,2,1,0.8384231304767161,0.8401646203624598,"Different strains, different time"
mst7_24_3,pmk1_2_1,mst7,24,3,pmk1,2,1,0.8209629110862209,0.8228505714530636,"Different strains, different time"
MST7WT_0_3,pmk1_2_1,MST7WT,0,3,pmk1,2,1,0.74494203864416,0.7594291382776611,"Different strains, different time"
MST7WT_2_3,pmk1_2_1,MST7WT,2,3,pmk1,2,1,0.8815580722197885,0.8794228079438088,"Different strain, same time"
MST7WT_4_3,pmk1_2_1,MST7WT,4,3,pmk1,2,1,0.7534631809902447,0.7628217443281017,"Different strains, different time"
MST7WT_24_3,pmk1_2_1,MST7WT,24,3,pmk1,2,1,0.673556641423486,0.6864262894374619,"Different strains, different time"
MST7PM_0_3,pmk1_2_1,MST7PM,0,3,pmk1,2,1,0.7331455475303196,0.7482620642460784,"Different strains, different time"
MST7PM_2_3,pmk1_2_1,MST7PM,2,3,pmk1,2,1,0.8613275443301555,0.8612054470305502,"Different strain, same time"
MST7PM_4_3,pmk1_2_1,MST7PM,4,3,pmk1,2,1,0.7410931638287565,0.7505789817660927,"Different strains, different time"
MST7PM_24_3,pmk1_2_1,MST7PM,24,3,pmk1,2,1,0.6073941574613516,0.6231583488575408,"Different strains, different time"
MST7PD_0_3,pmk1_2_1,MST7PD,0,3,pmk1,2,1,0.7425211364240808,0.7567751099051033,"Different strains, different time"
MST7PD_2_3,pmk1_2_1,MST7PD,2,3,pmk1,2,1,0.8855193070640568,0.884960683139864,"Different strain, same time"
MST7PD_4_3,pmk1_2_1,MST7PD,4,3,pmk1,2,1,0.7450940250045304,0.7587775085857619,"Different strains, different time"
MST7PD_24_3,pmk1_2_1,MST7PD,24,3,pmk1,2,1,0.6310100489844859,0.6471569489374646,"Different strains, different time"
Guy11_0_3,pmk1_2_1,Guy11,0,3,pmk1,2,1,0.7575379912439235,0.7715054170304535,"Different strains, different time"
Guy11_2_3,pmk1_2_1,Guy11,2,3,pmk1,2,1,0.9202603240599886,0.9195428467995478,"Different strain, same time"
Guy11_4_3,pmk1_2_1,Guy11,4,3,pmk1,2,1,0.7214527594601697,0.7376012921334761,"Different strains, different time"
Guy11_24_3,pmk1_2_1,Guy11,24,3,pmk1,2,1,0.5855988708390957,0.6137154542959555,"Different strains, different time"
pmk1_0_1,pmk1_2_1,pmk1,0,1,pmk1,2,1,0.847722082998446,0.8498711408436624,"Same strain, different time"
pmk1_4_1,pmk1_2_1,pmk1,4,1,pmk1,2,1,0.9532707546432218,0.9539574132164702,"Same strain, different time"
pmk1_24_1,pmk1_2_1,pmk1,24,1,pmk1,2,1,0.7655697279307305,0.7690560988549071,"Same strain, different time"
pmk1_0_2,pmk1_2_1,pmk1,0,2,pmk1,2,1,0.8474268721890692,0.8494279850531368,"Same strain, different time"
pmk1_2_2,pmk1_2_1,pmk1,2,2,pmk1,2,1,0.9947371873957133,0.995389790344965,Biological replicates
pmk1_4_2,pmk1_2_1,pmk1,4,2,pmk1,2,1,0.9506393521121309,0.9520178564974623,"Same strain, different time"
pmk1_24_2,pmk1_2_1,pmk1,24,2,pmk1,2,1,0.7655697279307305,0.7690560988549071,"Same strain, different time"
Guy11M_0_1,pmk1_2_1,Guy11M,0,1,pmk1,2,1,0.7286672762584763,0.7396036341182292,"Different strains, different time"
Guy11M_2_1,pmk1_2_1,Guy11M,2,1,pmk1,2,1,0.7497780812057202,0.7610153380378691,"Different strain, same time"
Guy11M_4_1,pmk1_2_1,Guy11M,4,1,pmk1,2,1,0.9038214894199542,0.9056427104693745,"Different strains, different time"
Guy11M_24_1,pmk1_2_1,Guy11M,24,1,pmk1,2,1,0.6294870774934317,0.6416154042099665,"Different strains, different time"
Guy11M_0_2,pmk1_2_1,Guy11M,0,2,pmk1,2,1,0.7256844949660898,0.7355734860408658,"Different strains, different time"
Guy11M_2_2,pmk1_2_1,Guy11M,2,2,pmk1,2,1,0.7943434611380692,0.8061902438285338,"Different strain, same time"
Guy11M_4_2,pmk1_2_1,Guy11M,4,2,pmk1,2,1,0.9051971905889008,0.9066929231901684,"Different strains, different time"
Guy11M_24_2,pmk1_2_1,Guy11M,24,2,pmk1,2,1,0.6294870774934317,0.6416154042099665,"Different strains, different time"
mst7_0_1,pmk1_4_1,mst7,0,1,pmk1,4,1,0.9003042138246927,0.8967752281847047,"Different strains, different time"
mst7_2_1,pmk1_4_1,mst7,2,1,pmk1,4,1,0.8900936552635316,0.882947418521784,"Different strains, different time"
mst7_4_1,pmk1_4_1,mst7,4,1,pmk1,4,1,0.9019966800792625,0.8941754103623099,"Different strain, same time"
mst7_24_1,pmk1_4_1,mst7,24,1,pmk1,4,1,0.7642565950509448,0.7678672413043189,"Different strains, different time"
MST7WT_0_1,pmk1_4_1,MST7WT,0,1,pmk1,4,1,0.7402701259710288,0.7590112513797633,"Different strains, different time"
MST7WT_2_1,pmk1_4_1,MST7WT,2,1,pmk1,4,1,0.882621263632119,0.8750300206608365,"Different strains, different time"
MST7WT_4_1,pmk1_4_1,MST7WT,4,1,pmk1,4,1,0.8063981480606092,0.8069450185217659,"Different strain, same time"
MST7WT_24_1,pmk1_4_1,MST7WT,24,1,pmk1,4,1,0.5486861649192314,0.5696265191793134,"Different strains, different time"
MST7PM_0_1,pmk1_4_1,MST7PM,0,1,pmk1,4,1,0.7953782643304281,0.7958205934199883,"Different strains, different time"
MST7PM_2_1,pmk1_4_1,MST7PM,2,1,pmk1,4,1,0.8783766669108365,0.8725699225519926,"Different strains, different time"
MST7PM_4_1,pmk1_4_1,MST7PM,4,1,pmk1,4,1,0.7719825836400304,0.7731662124501201,"Different strain, same time"
MST7PM_24_1,pmk1_4_1,MST7PM,24,1,pmk1,4,1,0.7552087661961016,0.764344172925113,"Different strains, different time"
MST7PD_0_1,pmk1_4_1,MST7PD,0,1,pmk1,4,1,0.749969816623693,0.752086787775339,"Different strains, different time"
MST7PD_2_1,pmk1_4_1,MST7PD,2,1,pmk1,4,1,0.8702149124407873,0.8620504876805073,"Different strains, different time"
MST7PD_4_1,pmk1_4_1,MST7PD,4,1,pmk1,4,1,0.8290462534472316,0.8252782362800143,"Different strain, same time"
MST7PD_24_1,pmk1_4_1,MST7PD,24,1,pmk1,4,1,0.7556144040311435,0.7670801930705377,"Different strains, different time"
Guy11_0_1,pmk1_4_1,Guy11,0,1,pmk1,4,1,0.7275502001694796,0.7341073462926111,"Different strains, different time"
Guy11_2_1,pmk1_4_1,Guy11,2,1,pmk1,4,1,0.8470819429870573,0.8448145769757953,"Different strains, different time"
Guy11_4_1,pmk1_4_1,Guy11,4,1,pmk1,4,1,0.7085609891039816,0.7189781173761276,"Different strain, same time"
Guy11_24_1,pmk1_4_1,Guy11,24,1,pmk1,4,1,0.6089459747242449,0.629997302405393,"Different strains, different time"
mst7_0_2,pmk1_4_1,mst7,0,2,pmk1,4,1,0.798288673273934,0.8005158235739207,"Different strains, different time"
mst7_2_2,pmk1_4_1,mst7,2,2,pmk1,4,1,0.8987177284486118,0.8910886421607825,"Different strains, different time"
mst7_4_2,pmk1_4_1,mst7,4,2,pmk1,4,1,0.8811634175312373,0.872309999408013,"Different strain, same time"
mst7_24_2,pmk1_4_1,mst7,24,2,pmk1,4,1,0.7903568494782377,0.7916274346693112,"Different strains, different time"
MST7WT_0_2,pmk1_4_1,MST7WT,0,2,pmk1,4,1,0.701527794635263,0.7131497608711267,"Different strains, different time"
MST7WT_2_2,pmk1_4_1,MST7WT,2,2,pmk1,4,1,0.8515661589383016,0.8445288070526149,"Different strains, different time"
MST7WT_4_2,pmk1_4_1,MST7WT,4,2,pmk1,4,1,0.772364496231207,0.778403679039582,"Different strain, same time"
MST7WT_24_2,pmk1_4_1,MST7WT,24,2,pmk1,4,1,0.609091146317257,0.6187578393546518,"Different strains, different time"
MST7PM_0_2,pmk1_4_1,MST7PM,0,2,pmk1,4,1,0.6762728605028427,0.6872651450873519,"Different strains, different time"
MST7PM_2_2,pmk1_4_1,MST7PM,2,2,pmk1,4,1,0.8706074528590959,0.8634806432737825,"Different strains, different time"
MST7PM_4_2,pmk1_4_1,MST7PM,4,2,pmk1,4,1,0.7750984727195948,0.77771846237578,"Different strain, same time"
MST7PM_24_2,pmk1_4_1,MST7PM,24,2,pmk1,4,1,0.7023067582529231,0.717577178527816,"Different strains, different time"
MST7PD_0_2,pmk1_4_1,MST7PD,0,2,pmk1,4,1,0.6677749387648456,0.6798368182691386,"Different strains, different time"
MST7PD_2_2,pmk1_4_1,MST7PD,2,2,pmk1,4,1,0.8924508026030602,0.8870388157932262,"Different strains, different time"
MST7PD_4_2,pmk1_4_1,MST7PD,4,2,pmk1,4,1,0.7930712849793476,0.7935619909369659,"Different strain, same time"
Guy11_0_2,pmk1_4_1,Guy11,0,2,pmk1,4,1,0.7401895693956647,0.7466875010979498,"Different strains, different time"
Guy11_2_2,pmk1_4_1,Guy11,2,2,pmk1,4,1,0.8568094618203238,0.8528349930453254,"Different strains, different time"
Guy11_4_2,pmk1_4_1,Guy11,4,2,pmk1,4,1,0.7418663483709544,0.7493115978209641,"Different strain, same time"
Guy11_24_2,pmk1_4_1,Guy11,24,2,pmk1,4,1,0.6027773321146305,0.6235855103811276,"Different strains, different time"
mst7_0_3,pmk1_4_1,mst7,0,3,pmk1,4,1,0.8494616290632485,0.84556763145009,"Different strains, different time"
mst7_2_3,pmk1_4_1,mst7,2,3,pmk1,4,1,0.8803359112886147,0.8722194402863896,"Different strains, different time"
mst7_4_3,pmk1_4_1,mst7,4,3,pmk1,4,1,0.8845723878005235,0.878176771497862,"Different strain, same time"
mst7_24_3,pmk1_4_1,mst7,24,3,pmk1,4,1,0.8421165876923239,0.8421566931805002,"Different strains, different time"
MST7WT_0_3,pmk1_4_1,MST7WT,0,3,pmk1,4,1,0.7322731504325458,0.7385901932254578,"Different strains, different time"
MST7WT_2_3,pmk1_4_1,MST7WT,2,3,pmk1,4,1,0.882083004079869,0.875515891416482,"Different strains, different time"
MST7WT_4_3,pmk1_4_1,MST7WT,4,3,pmk1,4,1,0.7914326244071489,0.7939514660414383,"Different strain, same time"
MST7WT_24_3,pmk1_4_1,MST7WT,24,3,pmk1,4,1,0.6860626465698748,0.7006762218328052,"Different strains, different time"
MST7PM_0_3,pmk1_4_1,MST7PM,0,3,pmk1,4,1,0.7283553821474514,0.7367420902892353,"Different strains, different time"
MST7PM_2_3,pmk1_4_1,MST7PM,2,3,pmk1,4,1,0.8673230041360533,0.8605281377570703,"Different strains, different time"
MST7PM_4_3,pmk1_4_1,MST7PM,4,3,pmk1,4,1,0.777270816358949,0.7799078932106523,"Different strain, same time"
MST7PM_24_3,pmk1_4_1,MST7PM,24,3,pmk1,4,1,0.6123812028786443,0.6299715526443742,"Different strains, different time"
MST7PD_0_3,pmk1_4_1,MST7PD,0,3,pmk1,4,1,0.7348803903489622,0.7425016496599454,"Different strains, different time"
MST7PD_2_3,pmk1_4_1,MST7PD,2,3,pmk1,4,1,0.8820294558444307,0.8769553696631655,"Different strains, different time"
MST7PD_4_3,pmk1_4_1,MST7PD,4,3,pmk1,4,1,0.776750228822229,0.7835558030202666,"Different strain, same time"
MST7PD_24_3,pmk1_4_1,MST7PD,24,3,pmk1,4,1,0.6382036698702894,0.6547430416089501,"Different strains, different time"
Guy11_0_3,pmk1_4_1,Guy11,0,3,pmk1,4,1,0.7379927756224878,0.744544821258617,"Different strains, different time"
Guy11_2_3,pmk1_4_1,Guy11,2,3,pmk1,4,1,0.8915535681864476,0.8886807597761176,"Different strains, different time"
Guy11_4_3,pmk1_4_1,Guy11,4,3,pmk1,4,1,0.7530741474479575,0.7608503924758974,"Different strain, same time"
Guy11_24_3,pmk1_4_1,Guy11,24,3,pmk1,4,1,0.5911999978253494,0.6193643870310984,"Different strains, different time"
pmk1_0_1,pmk1_4_1,pmk1,0,1,pmk1,4,1,0.8402958904250093,0.8417897016747026,"Same strain, different time"
pmk1_2_1,pmk1_4_1,pmk1,2,1,pmk1,4,1,0.9532707546432218,0.9539574132164702,"Same strain, different time"
pmk1_24_1,pmk1_4_1,pmk1,24,1,pmk1,4,1,0.7526849846873888,0.7515969404219253,"Same strain, different time"
pmk1_0_2,pmk1_4_1,pmk1,0,2,pmk1,4,1,0.8395401893512073,0.8412963800133373,"Same strain, different time"
pmk1_2_2,pmk1_4_1,pmk1,2,2,pmk1,4,1,0.9531525049093496,0.9540068986340774,"Same strain, different time"
pmk1_4_2,pmk1_4_1,pmk1,4,2,pmk1,4,1,0.9933848119763837,0.9945359740727696,Biological replicates
pmk1_24_2,pmk1_4_1,pmk1,24,2,pmk1,4,1,0.7526849846873888,0.7515969404219253,"Same strain, different time"
Guy11M_0_1,pmk1_4_1,Guy11M,0,1,pmk1,4,1,0.7040711146236374,0.7072790565000332,"Different strains, different time"
Guy11M_2_1,pmk1_4_1,Guy11M,2,1,pmk1,4,1,0.7804937445791122,0.7914270682856691,"Different strains, different time"
Guy11M_4_1,pmk1_4_1,Guy11M,4,1,pmk1,4,1,0.9280433985690119,0.9299568656055333,"Different strain, same time"
Guy11M_24_1,pmk1_4_1,Guy11M,24,1,pmk1,4,1,0.6188811909883389,0.6334480655967345,"Different strains, different time"
Guy11M_0_2,pmk1_4_1,Guy11M,0,2,pmk1,4,1,0.6998680571216226,0.7018116073756483,"Different strains, different time"
Guy11M_2_2,pmk1_4_1,Guy11M,2,2,pmk1,4,1,0.830766503086897,0.8401408012172201,"Different strains, different time"
Guy11M_4_2,pmk1_4_1,Guy11M,4,2,pmk1,4,1,0.9289933729853049,0.93088999454652,"Different strain, same time"
Guy11M_24_2,pmk1_4_1,Guy11M,24,2,pmk1,4,1,0.6188811909883389,0.6334480655967345,"Different strains, different time"
mst7_0_1,pmk1_24_1,mst7,0,1,pmk1,24,1,0.7499618398394983,0.747333896142205,"Different strains, different time"
mst7_2_1,pmk1_24_1,mst7,2,1,pmk1,24,1,0.6866934092892658,0.6876211985100477,"Different strains, different time"
mst7_4_1,pmk1_24_1,mst7,4,1,pmk1,24,1,0.7131264800768147,0.7117711601157674,"Different strains, different time"
mst7_24_1,pmk1_24_1,mst7,24,1,pmk1,24,1,0.828749928208998,0.8216902602726133,"Different strain, same time"
MST7WT_0_1,pmk1_24_1,MST7WT,0,1,pmk1,24,1,0.8211700024065054,0.8209023775078369,"Different strains, different time"
MST7WT_2_1,pmk1_24_1,MST7WT,2,1,pmk1,24,1,0.6996361168516921,0.699569543251318,"Different strains, different time"
MST7WT_4_1,pmk1_24_1,MST7WT,4,1,pmk1,24,1,0.6353402808855925,0.6409427702070173,"Different strains, different time"
MST7WT_24_1,pmk1_24_1,MST7WT,24,1,pmk1,24,1,0.5898780715440867,0.5965350189123024,"Different strain, same time"
MST7PM_0_1,pmk1_24_1,MST7PM,0,1,pmk1,24,1,0.8305114657594651,0.8230949912382134,"Different strains, different time"
MST7PM_2_1,pmk1_24_1,MST7PM,2,1,pmk1,24,1,0.6881602183592317,0.6882862830832437,"Different strains, different time"
MST7PM_4_1,pmk1_24_1,MST7PM,4,1,pmk1,24,1,0.6211106827684805,0.6253342477325976,"Different strains, different time"
MST7PM_24_1,pmk1_24_1,MST7PM,24,1,pmk1,24,1,0.64299866795892,0.6422570863581294,"Different strain, same time"
MST7PD_0_1,pmk1_24_1,MST7PD,0,1,pmk1,24,1,0.8187527581350464,0.809063324245758,"Different strains, different time"
MST7PD_2_1,pmk1_24_1,MST7PD,2,1,pmk1,24,1,0.6920236718574788,0.6908974387569041,"Different strains, different time"
MST7PD_4_1,pmk1_24_1,MST7PD,4,1,pmk1,24,1,0.6488022810268395,0.6503459671794977,"Different strains, different time"
MST7PD_24_1,pmk1_24_1,MST7PD,24,1,pmk1,24,1,0.6617688982223433,0.666783784762533,"Different strain, same time"
Guy11_0_1,pmk1_24_1,Guy11,0,1,pmk1,24,1,0.81674058955229345,0.8110869153948417,"Different strains, different time"
Guy11_2_1,pmk1_24_1,Guy11,2,1,pmk1,24,1,0.6875969327319184,0.6909249297509439,"Different strains, different time"
Guy11_4_1,pmk1_24_1,Guy11,4,1,pmk1,24,1,0.5847007485215011,0.5957781808708313,"Different strains, different time"
Guy11_24_1,pmk1_24_1,Guy11,24,1,pmk1,24,1,0.5625821955835022,0.5710516582141802,"Different strain, same time"
mst7_0_2,pmk1_24_1,mst7,0,2,pmk1,24,1,0.857444822869861,0.8516963139011523,"Different strains, different time"
mst7_2_2,pmk1_24_1,mst7,2,2,pmk1,24,1,0.7068943873265259,0.7066401202800962,"Different strains, different time"
mst7_4_2,pmk1_24_1,mst7,4,2,pmk1,24,1,0.6762507938015822,0.6755371003099663,"Different strains, different time"
mst7_24_2,pmk1_24_1,mst7,24,2,pmk1,24,1,0.7399855188417406,0.7339344974667477,"Different strain, same time"
MST7WT_0_2,pmk1_24_1,MST7WT,0,2,pmk1,24,1,0.8155618205644947,0.8077265569091018,"Different strains, different time"
MST7WT_2_2,pmk1_24_1,MST7WT,2,2,pmk1,24,1,0.6809965020130095,0.681501565864349,"Different strains, different time"
MST7WT_4_2,pmk1_24_1,MST7WT,4,2,pmk1,24,1,0.6211634662242516,0.6305503701461729,"Different strains, different time"
MST7WT_24_2,pmk1_24_1,MST7WT,24,2,pmk1,24,1,0.5776544628169645,0.5885539602697027,"Different strain, same time"
MST7PM_0_2,pmk1_24_1,MST7PM,0,2,pmk1,24,1,0.7954788200625994,0.7850721616021579,"Different strains, different time"
MST7PM_2_2,pmk1_24_1,MST7PM,2,2,pmk1,24,1,0.6965327221614809,0.695888809016606,"Different strains, different time"
MST7PM_4_2,pmk1_24_1,MST7PM,4,2,pmk1,24,1,0.6239461384003282,0.6311962569173242,"Different strains, different time"
MST7PM_24_2,pmk1_24_1,MST7PM,24,2,pmk1,24,1,0.6216145017181121,0.6272085601491417,"Different strain, same time"
MST7PD_0_2,pmk1_24_1,MST7PD,0,2,pmk1,24,1,0.7792997496619968,0.7682625923298849,"Different strains, different time"
MST7PD_2_2,pmk1_24_1,MST7PD,2,2,pmk1,24,1,0.7187978302940771,0.7197809285322205,"Different strains, different time"
MST7PD_4_2,pmk1_24_1,MST7PD,4,2,pmk1,24,1,0.6289006654514357,0.6344060813645239,"Different strains, different time"
Guy11_0_2,pmk1_24_1,Guy11,0,2,pmk1,24,1,0.8255473286821613,0.8162970081813037,"Different strains, different time"
Guy11_2_2,pmk1_24_1,Guy11,2,2,pmk1,24,1,0.6996707594717986,0.7014961072089327,"Different strains, different time"
Guy11_4_2,pmk1_24_1,Guy11,4,2,pmk1,24,1,0.6056961613639198,0.6154643563000779,"Different strains, different time"
Guy11_24_2,pmk1_24_1,Guy11,24,2,pmk1,24,1,0.572005406352186,0.578887476147737,"Different strain, same time"
mst7_0_3,pmk1_24_1,mst7,0,3,pmk1,24,1,0.7907438043659837,0.7821332854928772,"Different strains, different time"
mst7_2_3,pmk1_24_1,mst7,2,3,pmk1,24,1,0.7014566505135679,0.7018703941292781,"Different strains, different time"
mst7_4_3,pmk1_24_1,mst7,4,3,pmk1,24,1,0.688904701515291,0.6904673346840117,"Different strains, different time"
mst7_24_3,pmk1_24_1,mst7,24,3,pmk1,24,1,0.751372790135172,0.7537462409584115,"Different strain, same time"
MST7WT_0_3,pmk1_24_1,MST7WT,0,3,pmk1,24,1,0.8261074203659555,0.817955257262224,"Different strains, different time"
MST7WT_2_3,pmk1_24_1,MST7WT,2,3,pmk1,24,1,0.700411416354842,0.7010669423568797,"Different strains, different time"
MST7WT_4_3,pmk1_24_1,MST7WT,4,3,pmk1,24,1,0.6277563158496433,0.6346688271697216,"Different strains, different time"
MST7WT_24_3,pmk1_24_1,MST7WT,24,3,pmk1,24,1,0.6204908993333397,0.6228035982480696,"Different strain, same time"
MST7PM_0_3,pmk1_24_1,MST7PM,0,3,pmk1,24,1,0.8292614715205363,0.8194347698875538,"Different strains, different time"
MST7PM_2_3,pmk1_24_1,MST7PM,2,3,pmk1,24,1,0.6971524681885158,0.6967665984310359,"Different strains, different time"
MST7PM_4_3,pmk1_24_1,MST7PM,4,3,pmk1,24,1,0.6219176732639156,0.6281625477456474,"Different strains, different time"
MST7PM_24_3,pmk1_24_1,MST7PM,24,3,pmk1,24,1,0.6207278049109115,0.6255125050266387,"Different strain, same time"
MST7PD_0_3,pmk1_24_1,MST7PD,0,3,pmk1,24,1,0.8338162284522851,0.8238720703036614,"Different strains, different time"
MST7PD_2_3,pmk1_24_1,MST7PD,2,3,pmk1,24,1,0.714087156901342,0.7152553059767844,"Different strains, different time"
MST7PD_4_3,pmk1_24_1,MST7PD,4,3,pmk1,24,1,0.6279504323641043,0.6383197889561893,"Different strains, different time"
