"","mst7_0_1","mst7_2_1","mst7_4_1","mst7_24_1","MST7WT_0_1","MST7WT_2_1","MST7WT_4_1","MST7WT_24_1","MST7PM_0_1","MST7PM_2_1","MST7PM_4_1","MST7PM_24_1","MST7PD_0_1","MST7PD_2_1","MST7PD_4_1","MST7PD_24_1","Guy11_0_1","Guy11_2_1","Guy11_4_1","Guy11_24_1","mst7_0_2","mst7_2_2","mst7_4_2","mst7_24_2","MST7WT_0_2","MST7WT_2_2","MST7WT_4_2","MST7WT_24_2","MST7PM_0_2","MST7PM_2_2","MST7PM_4_2","MST7PM_24_2","MST7PD_0_2","MST7PD_2_2","MST7PD_4_2","Guy11_0_2","Guy11_2_2","Guy11_4_2","Guy11_24_2","mst7_0_3","mst7_2_3","mst7_4_3","mst7_24_3","MST7WT_0_3","MST7WT_2_3","MST7WT_4_3","MST7WT_24_3","MST7PM_0_3","MST7PM_2_3","MST7PM_4_3","MST7PM_24_3","MST7PD_0_3","MST7PD_2_3","MST7PD_4_3","MST7PD_24_3","Guy11_0_3","Guy11_2_3","Guy11_4_3","Guy11_24_3","pmk1_0_1","pmk1_2_1","pmk1_4_1","pmk1_24_1","pmk1_0_2","pmk1_2_2","pmk1_4_2","pmk1_24_2","Guy11M_0_1","Guy11M_2_1","Guy11M_4_1","Guy11M_24_1","Guy11M_0_2","Guy11M_2_2","Guy11M_4_2","Guy11M_24_2"
"MGG_17765T0",0.0297948,0,0,0,0,0,0.0470868,0,0,0,0,0.203072,0,0,0,0,0,0,0.103971,0.353491,0,0,0,0,0,0,0,0,0,0,0.235261,0.192405,0,0,0,0,0,0.0541188,0.229205,0,0,0.106421,0.221947,0,0.0460173,0.0963909,0.0599661,0,0,0.0780986,0,0,0,0.167453,0.443144,0,0,0.171997,0,0,0,0.0247931,0,0,0,0,0,0,0,0,0,0,0,0.0367317,0
"MGG_07051T0",14.9892,13.6537,8.56944,12.1431,6.94413,10.2259,21.6502,14.9428,11.7068,9.75903,26.3572,11.6607,11.7562,9.86473,14.9381,14.0525,36.0805,11.563,40.5717,14.6188,14.7916,9.85813,10.9712,26.6633,10.0131,11.4656,29.3439,2.56391,12.096,9.19006,27.3948,15.3472,10.084,10.3566,21.0929,19.1305,11.9194,33.5817,15.941,5.07202,10.135,14.3978,34.6582,15.4803,10.111,21.1863,14.124,11.9119,10.7035,21.2999,11.3195,10.6312,11.3436,31.0673,11.6459,16.9127,10.5607,35.6645,15.7962,36.4678,9.08628,8.92754,16.935,35.6617,9.76215,9.10464,16.935,21.1102,17.7162,11.8636,16.5444,22.4575,22.5396,11.8717,16.5444
"MGG_04237T0",36.7619,43.57,38.006,33.9393,26.404,33.5136,21.6751,18.8389,24.0157,33.661,19.4138,57.9053,47.9128,35.2535,32.7693,48.9971,54.7344,21.5999,7.35952,48.7179,41.2999,37.2748,38.8806,27.8442,23.8861,23.6517,18.1121,1.32522,18.8119,27.8841,15.6134,47.4252,16.5576,34.9834,19.1164,33.7994,23.4427,11.3245,43.1923,48.9431,32.6927,43.287,51.8463,33.4734,28.8478,17.4942,35.057,25.7719,24.13,16.0896,32.0712,23.775,23.0367,14.7699,33.0566,38.1188,28.0004,14.014,27.5917,36.1074,32.8482,48.1171,20.5475,34.4411,32.7746,47.7822,20.5475,34.1716,17.9648,30.8003,29.1436,29.9548,25.0785,32.2744,29.1436
"MGG_01574T0",67.9487,62.166,38.642,20.7729,13.3653,35.2884,37.9736,17.0209,28.8083,39.87,31.664,32.7797,22.9267,32.1225,39.8509,29.6889,25.4433,23.0609,40.4421,23.2322,22.1572,42.9932,55.7665,38.6346,18.8691,27.2523,30.9978,6.59625,23.9295,28.7253,24.0657,26.8195,23.5177,37.0872,28.9025,17.4004,25.1468,34.7841,26.8019,11.6969,37.1238,44.1988,45.4053,18.9536,32.3923,25.6508,25.2608,22.8198,26.6445,26.2338,19.1448,17.1891,28.387,27.6735,22.672,13.7056,34.959,31.6819,19.3132,23.7592,34.1667,52.5209,16.9958,22.9452,35.6902,51.2927,16.9958,30.5958,91.9389,60.3022,32.4176,31.9724,89.55,59.0091,32.4176
"MGG_15937T0",2.74815,3.59954,1.5602,1.52256,0.824233,2.45137,1.37128,1.71378,0.609087,2.40195,1.9724,2.13093,2.14315,1.80697,1.82943,1.98155,0.701152,0.71194,0.632244,1.62945,1.28332,1.46725,2.02396,4.64943,1.21188,1.53506,1.4244,0,2.01232,1.94473,1.49008,1.40851,0.927857,2.31024,1.64878,0.802182,1.15872,0.529695,2.45299,0.586458,1.46528,1.38055,3.16978,1.30226,1.55337,1.65988,1.24774,0.864928,1.43699,1.53073,0.644473,1.24325,0.997063,1.00101,1.4517,1.25641,2.04721,0.798928,1.31582,1.72633,1.10042,1.00597,0,0.810941,1.50972,1.31761,0,0.921296,0,0.525483,1.57156,0.986767,0.436776,0.705804,1.57156
"MGG_01941T0",0.920665,0.902632,0.679013,0.0914338,0.129468,0.956777,0.27455,0.343304,0.293287,0.825012,0.426934,14.0408,0.299879,1.11169,0.299546,2.02798,0.0830514,0.194563,0.0252378,4.77526,0.348142,1.32752,0.871853,0.79551,0.4872,0.812386,0.254142,0,0.573369,0.773807,0.13695,8.79134,0.574177,0.96266,0.378214,0.133202,0.126816,0.157285,4.58922,0.355415,0.992437,0.705336,1.65981,0.454856,0.515503,0.163115,3.73222,0.304913,0.587391,0.415927,0.681784,0.366186,0.55885,0.204514,7.55125,0.278729,0.202231,0.169881,0.873008,0.377588,0.881567,1.21626,0,0.195865,0.705649,1.12471,0,0.151052,2.53047,0.762507,2.66719,0.0917982,0.260955,0.657051,2.66719
"MGG_14195T0",1.37033,0.712868,0.759915,0,0,0,0,0,0,0.551469,0.46999,2.15977,0.413042,0,0.24059,0.624539,0,0,0,0.217715,0,0,0,0,0,0.296818,0.881868,0,0,0,0,1.52498,0,0.63525,0.598295,0,0.337363,0.347054,0,0,0.250724,0.300635,1.85274,0.566717,0,1.56112,0,0.171127,0.268241,1.24671,0,0.50816,0,0,0.581992,0,0,0.23268,0,0,0.310489,0.31267,0,0,0.164232,0.725838,0,0,0,0.512092,0,0,0,0.617711,0
"MGG_17397T0",6.57034,2.79273,3.09575,1.60242,1.30304,3.83073,1.5917,2.11648,2.4577,0.373307,0.635269,4.80949,3.42965,1.76851,0.944132,5.82893,1.86653,1.15696,2.15578,10.6487,2.19364,1.11323,1.82085,5.14898,0.94759,1.95644,2.29544,0,1.64553,1.96413,2.33867,6.52797,2.02908,3.38559,0.397186,0.45544,3.14829,2.32649,6.69465,0,1.99448,2.33346,10.6322,0.248297,2.58659,0.415478,4.37421,1.36263,2.12908,1.66642,1.43802,0.91758,3.52817,1.0735,4.40431,0.662621,6.13164,0.595379,5.34484,1.61438,2.63809,1.38761,0,3.35387,1.19194,1.5309,0,0.647056,0,0.619649,1.29099,0,1.55324,0.749663,1.29099
"MGG_09932T0",52.1218,56.2821,53.2028,115.022,60.7518,57.8956,45.1923,17.7171,153.284,54.4967,41.7273,34.3823,132.8,59.4701,57.2152,32.409,197.476,74.4161,38.6913,41.1256,135.633,60.9112,44.586,21.4482,194.185,65.4973,49.4476,2.50956,184.333,62.1138,49.7518,37.9215,202.759,65.8293,50.7102,177.52,63.4226,48.4393,41.214,52.6618,60.9854,64.0707,51.0587,213.951,69.2865,45.4173,29.4505,164.807,57.6585,42.8745,19.3314,157.286,75.511,59.1983,31.344,104.703,64.8405,60.9507,49.5144,37.6329,87.5818,86.9999,164.29,33.277,86.961,95.2144,164.29,158.622,89.5601,104.583,51.752,160.905,92.4221,100.263,51.752
"MGG_00171T0",56.2893,139.384,127.437,33.0966,18.1631,136.66,71.6076,20.1976,32.1607,115.894,61.2464,51.0822,36.336,157.272,94.7391,45.8006,47.6102,135.725,39.9511,36.165,38.6402,151.651,133.374,29.7665,28.1485,150.154,56.2197,3.07172,23.8462,138.296,60.1653,47.4556,21.1826,129.827,65.7716,31.7312,110.705,50.1252,31.4463,41.9451,158.159,158.267,52.4212,35.8395,130.342,60.3488,41.0048,22.3002,142.005,51.6955,22.5288,21.0578,139.695,53.2761,36.4495,27.4796,101.692,47.1407,30.3889,57.5032,79.2766,64.9153,69.1125,55.0265,77.287,65.5998,69.1125,52.2221,28.7772,61.8673,37.6907,50.3377,42.4303,57.9117,37.6907
"MGG_04405T0",42.1838,79.9706,53.7515,28.6756,10.172,57.6459,68.4996,7.6705,31.7571,56.7115,58.5071,25.5382,35.2928,58.6735,94.2092,22.8268,38.3164,69.4124,59.3768,22.3269,32.2288,55.3722,73.9657,20.5956,24.5124,73.1289,68.3795,2.43917,25.1883,56.4641,75.1472,22.3298,23.1077,50.1795,85.6479,48.1321,61.0937,63.9908,20.4255,27.9925,59.0057,81.873,38.5998,28.8415,65.2708,75.2062,19.1242,27.3956,54.8087,73.4492,11.4839,23.4932,64.672,80.0034,16.0083,30.2829,41.5186,79.0993,24.5065,31.2829,53.8477,68.8932,39.1593,31.3283,54.8667,75.8351,39.1593,27.6398,82.0112,76.8201,21.7337,28.7791,77.095,73.9828,21.7337
"MGG_10469T0",2.42016,0.723231,0.571477,0.461507,0.21239,2.19894,1.1798,0.342093,0.381099,2.17645,1.601,2.83153,0.196172,1.9013,1.56232,2.5258,1.25963,4.10516,1.136,2.79795,0.824787,1.08723,0.817933,0.870745,0.245449,2.03497,0.654323,0,0.297174,2.53277,1.21403,2.38497,0.112736,2.00821,1.08362,0.174407,3.31925,1.3725,1.85259,0.23559,0.71659,0.492678,1.50002,0.346984,2.45932,1.44833,1.05734,0.173577,1.93845,0.958841,0.487077,0.385331,3.06866,1.50799,1.56466,0.683475,2.85612,1.91732,1.28445,3.19031,6.47394,6.12079,3.39442,3.15584,6.34533,6.33795,3.39442,1.54332,21.9789,20.3727,2.84374,1.32458,23.3594,20.8371,2.84374
"MGG_08193T0",7.2708,3.28612,3.00847,5.83918,7.02886,3.32139,3.95501,1.04553,6.91481,3.61076,4.86051,2.90483,13.6533,3.3929,5.15466,2.39683,16.066,2.8912,3.66614,2.64788,9.176,4.4387,3.08819,9.04878,7.76332,3.427,4.33661,0.394229,7.5277,3.42246,3.21634,3.40243,6.6126,4.31924,4.07682,10.127,2.2854,3.58992,1.85131,5.64706,2.55746,3.2976,12.5253,10.2651,2.38884,4.76167,4.52691,10.4524,3.64484,5.27479,0.268184,6.48707,3.15227,4.56518,1.35874,11.4726,2.73006,4.88202,1.36878,3.11244,2.60727,2.71041,0,4.03824,2.22682,2.32253,0,26.3843,0,1.49541,0.661322,28.0106,2.69092,1.93283,0.661322
"MGG_18026T0",0,0,0,0,0,0,0,0,0,0,0,1.06341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58638,0,0,0,1.58638
"MGG_06460T0",58.1587,101.09,107.327,42.6566,16.7358,116.445,79.6964,42.2509,44.4549,95.0095,84.6922,70.2079,49.0616,129.657,111.274,54.3659,72.1041,130.118,81.3994,83.3947,55.1548,111.635,90.2737,53.7532,39.6136,131.239,78.9697,8.64791,52.2949,114.936,82.4879,66.9364,37.9887,109.529,87.6371,53.2662,130.486,80.1573,83.252,52.6321,112.622,94.1107,88.5064,59.6294,124.093,73.2752,60.8658,53.8569,119.885,78.9421,36.1088,54.9709,119.388,82.6152,70.4866,41.8385,94.4171,91.4411,70.1363,74.441,59.7891,47.9295,30.2839,73.0101,60.9626,53.9992,30.2839,27.8669,39.1822,57.5567,77.8062,31.3184,51.3193,54.5477,77.8062
"MGG_02297T0",54.099,159.11,95.6102,39.9526,18.385,99.9558,116.901,18.4553,47.5306,126.507,124.12,48.6488,49.7205,120.792,128.441,37.4819,61.9052,137.969,127.483,31.7939,33.6829,124.685,135.879,43.0593,25.3787,130.674,133.243,5.85883,23.1452,103.788,135.929,44.904,22.0529,101.596,149.751,53.7324,116.761,117.158,33.9468,75.7778,158.093,194.709,69.7977,42.7567,118.125,117.957,30.7919,33.223,122.018,112.24,25.1641,30.9234,127.861,130.14,26.6862,39.3942,69.7108,153.3,28.6415,93.8409,94.8317,97.3803,95.9106,93.4004,98.5648,105.738,95.9106,45.3429,89.7956,94.4014,38.3718,44.0014,100.18,95.2064,38.3718
"MGG_04953T0",723.63,542.725,538.623,284.748,135.795,554.649,1128.3,640.014,372.699,739.018,1404.71,472.628,355.617,612.352,800.08,554.495,423.832,788.162,1548.04,549.008,331.929,528.515,607.822,530.493,156.134,728.6,1292.49,30.3507,124.081,633.446,1193.12,635.068,109.351,634.137,1223.15,175.741,806.506,1543.14,624.547,201.063,557.497,483.983,713.448,163.942,686.767,1221.07,533.632,172.825,679.524,1302.01,511.828,189.311,581.761,1210.68,472.019,254.051,793.381,1185.43,534.38,439.484,336.286,343.287,261.743,344.525,342.09,321.362,261.743,366.955,979.197,436.669,530.355,380.886,1093.3,482.435,530.355
"MGG_16205T0",1.90497,7.60928,3.94463,1.37882,0.393968,4.04745,3.4507,0,1.76639,5.5491,1.82645,2.08336,2.37925,3.01904,4.05126,0.326727,3.46898,1.85556,0.509305,3.43465,1.47362,3.78903,5.3589,3.55535,1.48865,2.10673,3.14112,0,1.15985,4.62918,1.62104,1.4291,0.471581,1.48514,3.29462,0.269489,2.89596,4.04685,0.631407,0,5.89995,7.21954,3.68025,1.04715,3.74606,3.40235,1.79432,1.87451,2.51196,2.72472,1.2782,1.71277,2.71968,2.22249,3.50024,1.6856,2.47964,2.43792,0.725771,1.42553,1.44783,3.18529,0,1.01032,1.39591,1.85948,0,0.451095,0,1.52528,0.593439,2.67618,5.83504,2.09823,0.593439
"MGG_02395T0",3.17934,10.7895,5.63383,0.36405,0.20284,6.4907,9.84549,2.43549,0.607125,7.45148,7.61686,8.45478,0.343791,6.19076,12.7397,7.45054,0.693959,11.5555,8.24545,9.25901,1.03519,6.22249,10.5632,3.81725,0.131123,11.2992,8.73402,0.155371,0.100156,8.12696,12.535,7.69962,0.160278,6.9693,15.1852,0.294692,9.57213,10.7847,8.93717,3.13578,7.2957,12.4625,7.08313,0.266102,8.48321,12.444,7.69268,0.142779,7.24562,10.9186,3.49844,0.201873,8.53796,13.5155,7.45428,0.323064,5.40117,15.3697,11.1312,7.89017,4.50912,5.35688,0.619226,7.53786,4.59267,5.48905,0.619226,0.216839,4.22842,8.0256,7.64807,0.302823,5.0076,7.26413,7.64807
"MGG_05022T0",9.71313,28.667,32.889,1.06775,1.81647,32.9765,16.0283,4.89292,2.96238,32.0979,14.1153,6.0562,2.37618,33.96,28.0097,11.7147,1.66089,27.1769,6.30349,7.12304,1.85065,41.6429,22.6786,5.96596,0.995853,28.9181,10.4939,0,1.55597,23.6011,11.2887,5.96834,0.64686,30.5094,17.3375,1.04745,22.2639,11.6683,5.25508,2.69327,33.0138,31.3619,9.6242,1.52298,27.8981,14.2242,9.77908,1.41504,26.7976,14.2323,4.48774,0.807015,23.8512,13.9314,10.1141,1.78224,21.2041,11.1732,8.66469,6.43314,21.6693,28.5189,0,9.28831,22.7417,29.1593,0,0.794443,9.63143,26.451,21.3251,0.719619,16.9465,26.731,21.3251
"MGG_15334T0",0.0378748,0,0,0.10224,9.62257e-10,0,0.0118081,0.163876,0.0978255,0,0.0366837,0.123355,0,0.0368279,0,0.0154104,0.0538091,0,0,0.214544,0.0189076,0,0.0219407,0,0.145138,0,0,0,0.019718,0.0352113,0,0.396752,0.0236749,0.0248066,0,0,0,0.0945712,0.429467,0,0,0,0,0.0649358,0,0.0359979,0.209367,0.0410266,0,0,0.097469,0.0706537,0,0.0282171,0.0743193,0.0268722,0,0,0.0576083,0.284042,0.0297334,0,0,0.424259,0.0213298,0,0,0.0317429,0,2.18879e-10,0.522182,0.0241586,0.0792347,0,0.522182
"MGG_06851T0",72.1071,5.00324,3.84265,1.32891,0.832585,1.81232,2.40678,8.63563,1.12342,1.77233,2.16868,31.6216,1.43501,1.53197,2.00394,30.8127,4.26763,3.52665,2.86539,18.4258,2.43538,3.44897,4.79924,98.1027,1.73709,2.01533,2.75905,5.041,1.74669,4.19232,2.65541,54.4643,1.11384,7.53692,3.92544,2.61931,11.1107,5.63045,36.6365,0.608594,7.6264,7.88903,234.824,1.60309,5.7343,4.91137,57.1528,2.05622,4.04286,3.90418,23.7856,1.01392,4.53421,6.00831,23.5534,1.28178,12.4847,3.59393,24.449,124.783,9.17685,8.14192,0,124.407,9.58217,8.55729,0,1.56708,17.1317,3.10414,8.88222,1.43901,16.3113,3.49412,8.88222
"MGG_14129T0",83.5046,9.84237,13.6101,4.53586,2.80659,12.0183,7.66822,112.842,8.81469,16.9723,8.46562,67.6312,6.52189,10.9691,4.82817,92.8476,4.66154,9.38203,2.99429,127.334,10.5484,14.7903,11.5079,74.3799,5.24159,6.66251,5.71982,17.5765,4.37076,12.9274,6.81261,104.024,5.07012,22.3754,7.70955,6.48063,13.7339,4.49369,160.418,6.81935,11.2163,13.0422,95.8559,6.41271,12.3162,6.04549,95.6036,6.60331,10.9024,5.66262,87.9351,7.30002,14.3357,6.39862,97.5665,5.82307,15.5374,5.24591,173.659,58.894,29.1127,28.7878,10.9345,52.5857,30.696,30.4164,10.9345,6.04355,23.0663,36.5199,208.37,5.79268,14.7808,36.5887,208.37
"MGG_04567T0",23.269,78.9073,60.3866,12.4732,7.49192,96.5263,95.8493,10.5822,14.3898,75.1067,100.528,22.008,13.4462,135.727,97.7002,21.5888,28.9038,108.807,125.212,18.9757,16.6679,70.8005,78.6495,12.1007,12.4266,131.345,112.283,1.23807,13.4932,124.042,127.073,23.8664,14.5756,118.164,110.915,16.8074,91.109,119.727,16.4141,10.4484,77.7654,103.355,26.405,18.2933,133.355,101.724,18.5197,14.54,136.226,97.334,6.45336,11.959,141.865,141.211,18.0774,18.4555,72.6413,113.101,17.6425,13.8052,25.5072,33.5871,8.4717,13.4415,25.5654,33.1942,8.4717,12.408,101.179,40.9452,21.2284,12.5833,106.96,41.1762,21.2284
"MGG_08998T0",0,0,0.103084,0,0,0,0,41.1014,0,0,0,24.8316,0,0,0,28.5875,0,0,0,76.8268,0,0,0,0,0,0,0,1.90941,0,0,0,64.2747,0,0,0.12442,0,0,0,89.0093,0,0,0,0.636741,0,0,0,44.5587,0,0,0,36.4438,0,0,0,62.2999,0,0,0.105099,96.2566,0.360357,0,0,0,0.211672,0,0.196417,0,0,0,0,73.2269,0.412953,0,0,73.2269
"MGG_06668T0",238.992,270.853,311.665,446.753,235.807,297.542,266.08,65.0619,410.46,273.283,275.425,217.798,555.45,369.386,302.346,155.501,655.886,375.711,232.123,164.667,478.707,304.976,273.321,166.363,456.893,337.636,253.53,17.024,400.519,330.698,272.782,176.066,439.078,315.043,271.677,595.271,357.506,256.601,158.908,259.774,320.803,293.825,232.398,556.378,321.586,258.074,151.081,398.541,330.537,246.975,78.7164,372.38,337.705,281.352,145.683,406.085,322.456,278.601,114.395,158.868,236.835,183.455,283.436,157.448,236.304,175.114,283.436,588.33,199.205,205.391,137.772,584.569,232.285,212.719,137.772
"MGG_04883T0",63.5502,124.692,89.7942,40.0486,18.1193,115.8,112.486,38.298,51.8261,126.789,99.9451,56.8625,55.6052,117.354,135.332,51.5709,41.6665,113.743,90.5495,38.9109,54.5806,122.007,123.251,84.1721,39.804,125.196,99.3967,3.55862,27.3944,106.373,99.6542,49.4157,28.3821,99.067,96.2387,44.9832,112.079,98.9041,43.3753,50.5452,114.879,103.902,60.2959,31.8047,104.245,97.8227,52.2288,28.2812,118.158,100.671,36.2547,32.6402,111.134,93.0269,43.0371,30.0982,96.6796,94.4079,26.3,89.0789,82.269,98.3769,93.796,92.9859,84.2801,106.319,93.796,38.8289,69.8128,100.935,77.6169,37.4437,76.3895,97.7895,77.6169
"MGG_07984T0",0.142011,0,0,0,0,0,0,0,0,0.223784,0,0,0,0.224899,0,0.170843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493738,0,0,0.563626,0,0,0,0,0,0,0,0,0,0.254909,0,0,0,0,0,0,0,0,0,0,0,0,0.151711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MGG_02625T0",3006.57,509.226,2155.86,399.202,132.001,1235.96,257.993,2891.75,864.121,1005.17,258.429,2391.46,413.954,848.905,279.745,3756.97,395.842,739.974,204.657,3051.05,1132.99,993.554,424.327,1620.66,595.884,557.516,201.332,305.216,638.86,1267.82,251.218,2851.1,495.361,1716.95,251.556,899.56,1058.79,268.463,3096.29,739.293,681.124,475.857,1660.77,381.696,935.747,236.239,3455.86,697.844,883.501,213.086,2131.3,636.057,869.872,198.505,2584.01,560.991,3118.66,167.866,2710.94,1825.35,3431.36,1688.23,2040.95,1731.02,3432.22,1672.9,2040.95,219.447,743.474,1529.2,3484.03,190.067,659.475,1593.12,3484.03
"MGG_17831T0",5.43813,21.1429,15.2956,4.84873,3.05247,23.8694,8.92195,6.03059,4.02319,28.2908,6.81431,3.91283,9.9601,26.101,6.41379,0,10.1728,6.73875,1.57594,5.26659,7.63651,19.5908,16.0981,6.17281,12.9265,10.0873,5.22962,0,7.20374,24.1014,11.1175,5.2447,4.27687,43.1108,2.7627,15.6442,13.3497,1.5977,1.83957,0,24.0901,13.4791,6.39767,9.06134,18.1197,7.06054,7.03158,5.4626,13.6804,6.65641,0.762503,11.9487,11.6302,0,4.87289,4.39797,19.7395,3.12228,1.66932,7.43653,14.3842,9.46173,0,9.0478,9.66936,9.52301,0,13.589,0,5.72703,11.4874,17.7566,5.16017,6.89719,11.4874
"MGG_11148T0",62.7078,58.7294,28.479,90.4891,63.3117,32.2422,51.9169,25.753,67.3352,39.438,48.7843,47.1548,122.313,29.8708,53.2344,44.0685,186.973,29.8632,79.0678,35.6223,78.9561,37.5458,54.5167,54.724,150.169,37.7944,70.8263,8.78383,147.841,28.9906,58.5654,42.3691,127.903,29.7248,46.953,88.3445,24.9505,62.3583,37.3455,22.4295,40.8703,69.0248,72.1496,112.184,34.2947,51.796,38.285,112.232,37.5654,53.7061,28.561,79.5277,40.4963,68.4783,34.3372,100.204,23.4863,63.1563,35.4083,66.7553,33.3476,46.5725,70.9112,64.1545,33.7871,44.8042,70.9112,125.952,55.5838,36.8103,65.6081,125.33,59.0453,35.6921,65.6081
"MGG_04073T0",10.0541,3.36306,3.25634,2.16658,0.722167,2.66579,1.83428,9.74886,1.49406,1.8745,1.86384,6.32372,1.94012,2.72854,2.51367,8.61555,2.90576,1.48127,1.0792,5.69216,3.34953,2.20153,2.45512,15.4685,2.46362,2.34939,2.01748,0.786437,1.90017,2.38448,1.61052,5.70924,1.22779,2.54742,2.07195,2.39233,1.73568,1.42942,6.43812,1.64612,2.47562,4.10224,17.2377,2.04472,2.68299,1.74421,8.32251,2.4944,1.34275,1.92037,10.2787,2.0132,2.81916,2.18542,6.78624,1.08066,4.60854,1.92741,5.04475,31.0098,9.25264,9.07048,6.5734,27.7478,7.83926,10.1688,6.5734,2.64147,0,7.03887,11.7203,1.61466,5.39364,7.02002,11.7203
"MGG_13063T0",5.57008,3.12206,3.97626,23.8322,16.3007,3.83731,3.578,2.00852,10.5257,4.60409,3.75422,31.1626,24.8041,5.14883,4.88903,6.43614,35.5753,6.38997,6.60984,23.739,20.4835,3.85429,1.88223,5.39561,34.6127,4.40037,5.62829,1.28886,36.3849,3.91922,5.64669,19.5151,54.1591,5.60526,5.32954,28.0727,7.50886,6.45529,12.9389,11.5258,4.83746,3.16037,9.29589,42.8651,5.86624,6.33411,16.9648,33.7116,5.23431,5.20648,27.8731,29.4611,6.19392,6.63739,25.0058,23.4806,2.82684,8.00564,5.93407,55.1173,12.2899,12.8453,7.40625,48.1483,11.3421,10.1226,7.40625,69.0157,3.03044,4.91423,11.4846,71.6145,4.44648,6.059,11.4846
"MGG_08639T0",15.5533,157.425,2.10023,0.50907,2.07385,9.89247,364.21,4.26015,1.29125,37.9357,365.004,63.455,1.00696,4.87221,478.557,38.7146,1.86384,28.0349,475.082,48.1862,1.47705,2.42106,192.186,10.333,0.663652,42.0499,419.583,1.36364,0.751834,7.25556,463.21,45.738,1.17883,3.4618,507.936,1.99146,23.8951,407.81,39.814,5.31013,6.8145,186.279,16.7662,1.9618,9.47763,408.417,42.4402,0.966988,9.06639,447.379,10.8906,1.46546,11.4161,438.193,42.3943,1.06908,7.00526,643.211,15.8432,6.14515,1.59607,46.2859,0,6.64313,1.96355,40.9254,0,2.13285,233.095,170.55,20.6663,1.22807,269.318,176.863,20.6663
"MGG_00077T0",23.5937,29.1762,17.8062,31.4882,20.494,107.296,434.961,38.6204,43.3202,140.13,510.251,40.676,45.523,115.034,425.671,46.1107,59.6635,411.816,658,62.5879,67.6607,20.0658,33.4007,12.5163,42.9345,267.312,594.893,4.38265,40.0499,167.158,647.031,53.3486,39.0329,106.986,619.227,27.6823,285.75,550.451,59.6868,41.0205,27.306,43.6773,28.5637,60.9037,169.827,629.241,45.4847,37.2819,206.194,556.327,24.9326,32.9046,273.127,766.683,57.2573,33.983,158.613,883.934,79.3253,12.6458,16.1576,29.5845,66.0637,11.7884,17.6623,29.5895,66.0637,42.6304,482.545,314.344,64.3397,43.2772,497.51,318.24,64.3397
"MGG_02867T0",15.5814,24.547,21.1724,33.2362,16.5488,20.9616,16.8632,10.2434,42.353,18.7678,17.1724,14.4292,43.1932,22.3218,19.6882,13.5935,77.9227,31.7772,14.9408,16.5662,54.2446,24.0885,22.6004,13.0366,41.2322,26.1315,20.4424,2.50094,47.2475,24.1599,20.7419,16.9374,41.8004,21.4015,20.4794,71.147,24.5583,15.5051,16.1627,19.0487,28.172,30.5428,31.2123,67.4364,24.9872,18.3512,13.5316,56.8092,26.259,16.289,8.41747,53.427,29.9767,21.5989,12.6965,56.9971,19.6874,22.3099,19.3653,43.6925,24.3848,23.0177,119.191,42.3703,24.0079,24.5026,119.191,57.4993,21.1374,22.16,25.2294,57.5347,23.2409,22.501,25.2294
"MGG_17215T0",0.167604,0.0601028,0.0558878,0.0219333,0.0411986,0.0807278,0.296356,0.0644444,0.0745716,0.0594583,0.205024,0.11403,0.108157,0.0338708,0.183725,0.264933,0.178603,0.0349125,0.145344,0.0494425,0.158274,0.164477,0.214314,0.0598335,0.0269569,0.0343479,0.260738,0,0.137599,0.131114,0.131491,0.134374,0.198574,0.104046,0.102038,0.0383624,0.146271,0.0377772,0.0687571,0.0243362,0.0280229,0.0748727,0.200359,0.0450373,0.128903,0.168031,0.1465,0.0190911,0.175192,0.0545008,0,0.0941337,0.110191,0.17621,0.132968,0.0503154,0,0.091068,0.0212704,0.117989,0.132185,0.464133,0,0,0.22712,0.677473,0,0,0,0.178812,0.0579496,0.129828,0,0.238045,0.0579496
"MGG_09321T0",5.41339,3.69039,4.38755,2.44243,1.36037,2.92978,4.12739,18.022,2.61705,3.52445,4.56609,32.2943,3.73313,3.68469,3.76936,14.6644,3.43409,2.92902,5.27051,62.2173,1.93484,3.27772,3.22337,3.64011,2.73528,3.3016,4.72732,1.99571,3.61564,2.58277,4.19538,38.1087,1.95226,3.27366,3.84715,2.18484,2.8645,5.70482,56.7401,3.25341,3.85252,2.50501,10.247,3.14654,2.99034,3.50916,23.07,2.45534,2.17011,4.24203,34.0558,1.98643,2.57288,3.94349,33.4736,2.72297,2.56051,5.17061,49.6175,4.31166,4.64684,4.29699,2.70518,3.27167,4.57048,4.17109,2.70518,3.06631,1.88292,4.49917,117.811,3.47999,8.41701,4.52907,117.811
