gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
7465,852,4.568,0.6458,0.0266
10883,852.8,4.092,0.6457,0.02664
1303,853.7,6604000000,0.6457,0.02669
9846,855.1,4.52,0.6462,0.02676
92,855.3,4.243,0.6453,0.02677
3803,856.4,4.104,0.6456,0.02683
2060,861.8,4.075,0.6513,0.02711
6461,862.2,4.046,0.6507,0.02714
9216,864.4,6.014,0.6523,0.02726
3792,867.4,5.257,0.655,0.02742
4927,870.6,3.669,0.6579,0.02759
8926,871.5,2.486,0.6578,0.02763
4669,871.7,4.181,0.6569,0.02765
8397,875.1,7727000000,0.6601,0.02783
13231,877.4,10880000000,0.6619,0.02795
9775,877.6,2.926,0.6609,0.02796
3715,878.5,5.311,0.6609,0.02801
7989,878.8,2.929,0.6601,0.02803
8723,879.3,4.526,0.6596,0.02805
3075,879.6,3.071,0.6588,0.02807
1370,882.8,3.94,0.6616,0.02824
435,883.4,3.823,0.6613,0.02828
5136,884.7,3.752,0.6618,0.02835
1784,885.9,3.84,0.6622,0.02841
5595,886.8,6794000000,0.6621,0.02846
8742,889.2,4.279,0.664,0.02859
2547,889.3,3.905,0.663,0.0286
7769,889.6,4.212,0.6622,0.02861
10052,890,1.521,0.6615,0.02863
4005,890.8,2.842,0.6614,0.02868
4747,890.8,3.529,0.6603,0.02868
9921,891.1,3.072,0.6594,0.02869
2432,893.1,1.709,0.6608,0.0288
11748,893.2,4.12,0.6598,0.02881
8720,897,7482000000,0.6634,0.02901
6865,897.2,3.594,0.6626,0.02903
2515,898.7,3.952,0.6633,0.02911
9097,900.2,1.044,0.664,0.02919
2854,903.2,3.924,0.6666,0.02935
8987,904.6,7474000000,0.6672,0.02943
1885,905.6,4.089,0.6673,0.02949
7069,908.4,2.345,0.6697,0.02964
5952,910.8,1.464,0.6715,0.02977
5932,911,6650000000,0.6707,0.02979
13235,911,4.411,0.6696,0.02979
3852,911.6,4.286,0.6691,0.02982
5276,912.1,2.234,0.6686,0.02985
260,916.8,1.242,0.6733,0.03011
840,917.7,1.958,0.6732,0.03015
994,918.3,2.403,0.6729,0.03019
4085,919.7,3.526,0.6735,0.03027
7120,921.6,1.923,0.6747,0.03037
7480,922.4,7662000000,0.6746,0.03042
15,923,0.8673,0.6741,0.03045
951,924.8,3.567,0.6753,0.03055
5836,925.8,2.705,0.6754,0.03061
10195,926.1,4.108,0.6747,0.03062
7897,927.6,3.78,0.6754,0.03071
